recipients,donors,transconjugants,segregadas,adaptations_number,cycle
458773,477788,11681,1758,0,6386249
451362,478817,17802,2019,0,9504965
442826,481142,23824,2208,0,12529282
434400,483885,29431,2284,0,15573351
426300,487296,34045,2359,0,18611763
417379,492289,37906,2426,0,21674066
409224,497149,41218,2409,0,24735160
400638,502129,44794,2439,0,27797262
392439,507405,47700,2456,0,30855168
384315,513309,49875,2501,0,33929247
376105,519743,51597,2555,0,37007772
367166,526636,53562,2636,0,40081773
358936,533324,55040,2700,0,43168862
350077,540952,56231,2740,0,46246173
343332,547260,56570,2838,0,49311669
335052,554760,57310,2878,0,52397572
326716,562242,58142,2900,0,55482601
319102,569695,58174,3029,0,58568047
311675,577024,58305,2996,0,61656730
304532,584489,58036,2943,0,64754325
296925,591964,58100,3011,0,67837984
288989,599612,58424,2975,0,70932548
281736,607307,57955,3002,0,74015633
274423,614522,58026,3029,0,77100293
267382,622059,57588,2971,0,80191421
260563,629431,57025,2981,0,83271392
253961,635983,57129,2927,0,86358048
245998,643972,57162,2868,0,89456699
239364,651189,56622,2825,0,92537650
232662,658521,55835,2982,0,95624736
225972,666161,54986,2881,0,98708580
219559,673130,54426,2885,0,101783438
212639,680684,53911,2766,0,104869936
206156,687824,53220,2800,0,107961777
200013,695097,52154,2736,0,111044460
193798,702026,51553,2623,0,114118006
187429,709123,50799,2649,0,117200912
181276,716484,49582,2658,0,120274548
175185,723741,48401,2673,0,123346791
169496,730260,47627,2617,0,126418231
164036,736318,47032,2614,0,129486737
158599,742761,45928,2712,0,132542477
153417,749063,44775,2745,0,135609215
147907,755206,44088,2799,0,138672903
143334,760461,43451,2754,0,141736946
138492,765853,42900,2755,0,144797644
133582,772131,41497,2790,0,147865483
128835,778240,40180,2745,0,150918995
124604,783212,39487,2697,0,153973501
120198,788552,38605,2645,0,157033631
115904,793955,37352,2789,0,160080718
111616,799010,36669,2705,0,163136742
107683,804209,35360,2748,0,166195415
103217,809657,34415,2711,0,169248437
99481,814500,33397,2622,0,172289420
96048,818764,32662,2526,0,175331193
92428,823250,31715,2607,0,178365023
88404,828193,30799,2604,0,181407878
85136,832149,30141,2574,0,184452134
81851,836309,29345,2495,0,187496990
78571,840004,28900,2525,0,190532163
75445,843999,28000,2556,0,193568066
72067,848461,27011,2461,0,196605438
69103,852068,26362,2467,0,199645897
66007,855848,25582,2563,0,202687567
63058,859653,24782,2507,0,205722794
60398,863077,24029,2496,0,208749362
57895,866382,23261,2462,0,211779901
55633,869383,22515,2469,0,214805178
52995,872967,21556,2482,0,217835355
50520,876000,20992,2488,0,220849631
48157,879018,20292,2533,0,223877256
46244,881806,19466,2484,0,226902681
44135,884710,18754,2401,0,229926808
42048,887581,17986,2385,0,232952338
39934,890291,17389,2386,0,235979399
