recipients,donors,transconjugants,segregadas,adaptations_number,cycle
511767,425970,10335,1928,0,6596851
508301,423716,15925,2058,0,9860074
504658,422492,20732,2118,0,13050625
500773,422340,24693,2194,0,16249444
497196,422544,28017,2243,0,19470222
493565,423715,30445,2275,0,22700577
490653,424465,32555,2327,0,25951558
487898,425234,34427,2441,0,29198341
484964,426556,35982,2498,0,32438460
481675,428433,37352,2540,0,35670623
478567,430411,38554,2468,0,38922838
474724,433773,39021,2482,0,42178228
471482,436430,39589,2499,0,45436472
468951,438398,40098,2553,0,48687063
465596,440951,40770,2683,0,51953330
462111,443620,41381,2888,0,55223703
459547,446075,41471,2907,0,58497718
456357,449361,41321,2961,0,61771438
453174,452241,41567,3018,0,65034196
450372,454688,41808,3132,0,68309643
447743,456856,42260,3141,0,71580618
445206,459787,41775,3232,0,74846413
441478,463428,41947,3147,0,78125890
438456,466218,42180,3146,0,81393444
435253,469476,42068,3203,0,84685641
432055,472224,42383,3338,0,87956899
429061,475584,42008,3347,0,91235980
426148,478574,41878,3400,0,94514381
422681,481968,41904,3447,0,97797332
419326,485077,42028,3569,0,101084233
416615,488115,41751,3519,0,104368268
414215,490645,41635,3505,0,107660410
411492,493264,41602,3642,0,110935355
409232,496219,40891,3658,0,114222824
405720,499809,40759,3712,0,117501274
402639,503172,40515,3674,0,120787121
399297,506201,40874,3628,0,124064332
396497,509083,40691,3729,0,127345443
393442,512403,40422,3733,0,130631424
390776,515137,40248,3839,0,133910606
387278,518739,40000,3983,0,137193451
384452,521923,39531,4094,0,140472502
380564,525829,39454,4153,0,143764820
377720,529104,39016,4160,0,147052462
375145,531798,38917,4140,0,150342943
372259,534409,39047,4285,0,153621453
369410,537640,38628,4322,0,156907648
366251,540919,38551,4279,0,160198095
363389,544159,38056,4396,0,163481425
360161,547443,38114,4282,0,166789066
357136,550704,37952,4208,0,170063293
354689,553167,37879,4265,0,173357549
351816,556430,37557,4197,0,176644835
349381,559183,37308,4128,0,179944409
346325,562447,37183,4045,0,183234725
343592,565492,36831,4085,0,186526618
341109,568228,36528,4135,0,189815681
337248,571893,36852,4007,0,193119851
333380,575924,36767,3929,0,196415012
331288,578344,36424,3944,0,199705208
328791,581259,36023,3927,0,203012642
325516,584383,36115,3986,0,206299477
322358,587795,35811,4036,0,209596917
319281,590667,35857,4195,0,212915678
316433,593936,35445,4186,0,216239380
313026,597141,35535,4298,0,219531241
310629,599735,35325,4311,0,222824162
307538,603442,34864,4156,0,226132789
304362,606631,34820,4187,0,229437456
301608,609644,34569,4179,0,232746960
299315,612267,34260,4158,0,236059012
296478,615363,34038,4121,0,239366335
293363,618502,33894,4241,0,242675776
290434,621520,33756,4290,0,245994281
287547,624790,33458,4205,0,249291550
284587,628042,33282,4089,0,252597950
281945,631106,32849,4100,0,255911349
278965,634553,32365,4117,0,259240720
275924,637519,32377,4180,0,262550372
272749,640687,32348,4216,0,265855168
269711,643665,32423,4201,0,269170593
267399,646163,32153,4285,0,272491911
264597,649036,32039,4328,0,275810268
261987,651839,31951,4223,0,279107489
259316,654659,31787,4238,0,282420984
257044,657289,31510,4157,0,285735431
254255,660388,31180,4177,0,289057715
252561,662280,30883,4276,0,292366542
250169,665226,30307,4298,0,295656460
247535,668014,30171,4280,0,298975490
244741,670691,30285,4283,0,302296184
242293,673026,30376,4305,0,305608568
240211,675762,29893,4134,0,308935614
237647,678523,29708,4122,0,312244941
235750,680934,29198,4118,0,315557262
232544,684154,29218,4084,0,318861885
229884,687099,29022,3995,0,322172778
227303,689528,28942,4227,0,325490516
225064,692146,28498,4292,0,328809017
222543,694605,28407,4445,0,332134164
219853,697589,28050,4508,0,335464413
217170,700617,27674,4539,0,338777699
214855,703055,27669,4421,0,342072695
212811,705151,27555,4483,0,345392398
210306,708116,27124,4454,0,348698822
208097,710331,27107,4465,0,352017543
205488,713238,26982,4292,0,355332059
202860,716094,26838,4208,0,358648497
200888,718646,26341,4125,0,361971430
198685,720875,26274,4166,0,365280551
196784,723102,25939,4175,0,368605487
194516,725539,25751,4194,0,371929551
192454,727772,25619,4155,0,375238292
189828,730643,25574,3955,0,378573912
187713,733033,25256,3998,0,381890517
185701,735216,25135,3948,0,385214930
183378,737965,24810,3847,0,388546513
181002,740411,24757,3830,0,391872052
178857,742952,24336,3855,0,395190432
176500,745437,24122,3941,0,398504235
174122,748021,23824,4033,0,401817164
171375,751200,23584,3841,0,405142606
168812,753722,23686,3780,0,408463022
166820,756305,23142,3733,0,411788462
164799,758716,22681,3804,0,415113189
163111,760772,22423,3694,0,418432026
160800,762819,22721,3660,0,421758848
158527,765353,22454,3666,0,425080828
156255,767893,22189,3663,0,428401440
154484,770118,21808,3590,0,431724771
152902,771827,21678,3593,0,435038714
151399,773417,21642,3542,0,438364797
149056,775948,21449,3547,0,441701865
147255,777998,21210,3537,0,445033293
145175,780248,21080,3497,0,448358492
143021,782759,20784,3436,0,451676294
141194,785134,20317,3355,0,454997935
140287,786524,19795,3394,0,458310736
138238,788721,19517,3524,0,461642362
136424,790547,19623,3406,0,464972565
134260,792806,19697,3237,0,468302381
132419,794629,19664,3288,0,471632413
130696,796643,19398,3263,0,474959067
129065,798815,18827,3293,0,478276228
127854,799859,18879,3408,0,481608318
125711,802136,18759,3394,0,484937504
124009,804062,18685,3244,0,488270346
122072,806126,18599,3203,0,491603897
120481,808177,17997,3345,0,494930940
118531,810308,17844,3317,0,498250106
116630,812385,17591,3394,0,501580563
114457,814364,17613,3566,0,504904982
112224,816713,17509,3554,0,508229691
110729,818463,17364,3444,0,511556671
108995,820684,17022,3299,0,514884290
107372,822452,16735,3441,0,518219373
106220,824030,16313,3437,0,521549197
104733,825358,16519,3390,0,524874888
103363,827103,16204,3330,0,528208693
101613,829047,15926,3414,0,531550428
100341,830773,15532,3354,0,534892012
99054,832396,15211,3339,0,538212864
97416,834104,15149,3331,0,541551503
96408,835335,15040,3217,0,544883489
94807,836953,15042,3198,0,548210481
93692,838143,14931,3234,0,551540457
92338,839538,14772,3352,0,554874413
90760,841307,14546,3387,0,558200388
89701,842764,14292,3243,0,561535914
88440,844066,14341,3153,0,564872370
86885,845807,14186,3122,0,568206076
85128,847408,14166,3298,0,571518985
83968,848857,13885,3290,0,574850142
82569,850369,13675,3387,0,578168891
81203,851851,13609,3337,0,581487639
79649,853560,13451,3340,0,584820568
78065,855387,13265,3283,0,588138599
76603,856947,13205,3245,0,591481143
75531,858221,12931,3317,0,594801232
74444,859536,12580,3440,0,598112860
73543,860624,12378,3455,0,601452116
72486,861677,12321,3516,0,604775166
71500,862904,12105,3491,0,608105653
70298,864307,11857,3538,0,611435619
69446,865592,11603,3359,0,614758594
68744,866417,11490,3349,0,618099926
67766,867499,11388,3347,0,621435305
66885,868551,11261,3303,0,624761269
65788,869865,11064,3283,0,628081417
64415,871128,11192,3265,0,631403401
63564,872225,10910,3301,0,634737574
62231,873375,11113,3281,0,638074985
61113,874506,11089,3292,0,641404864
60240,875402,11069,3289,0,644727268
59214,876722,10793,3271,0,648052317
58511,877681,10463,3345,0,651377440
57704,878766,10334,3196,0,654700335
56930,879475,10243,3352,0,658026633
56134,880462,10023,3381,0,661354504
55065,881604,9939,3392,0,664676777
54277,882531,9858,3334,0,667997481
53417,883520,9733,3330,0,671348888
52518,884694,9553,3235,0,674679309
51791,885671,9347,3191,0,678012074
50684,886842,9353,3121,0,681338282
49896,888023,9064,3017,0,684673544
49138,888984,8947,2931,0,688002094
48352,889888,8749,3011,0,691328115
47625,890603,8654,3118,0,694654979
47087,891278,8463,3172,0,697980003
45770,892612,8448,3170,0,701305936
45044,893321,8483,3152,0,704641095
44239,894333,8460,2968,0,707986944
43547,895061,8343,3049,0,711310193
42794,895952,8236,3018,0,714633442
41948,896993,8026,3033,0,717958951
41284,897761,7990,2965,0,721299116
40499,898689,7899,2913,0,724645715
39906,899384,7824,2886,0,727977697
39178,900287,7654,2881,0,731325128
38606,901087,7489,2818,0,734645473
37860,901971,7345,2824,0,737987427
37303,902716,7248,2733,0,741321875
36542,903573,7164,2721,0,744652394
36178,904021,7025,2776,0,747975893
35517,904809,6907,2767,0,751310433
35068,905492,6755,2685,0,754639867
34421,906177,6680,2722,0,757965164
33857,906972,6433,2738,0,761280680
33202,907768,6249,2781,0,764606739
32691,908361,6252,2696,0,767930220
32221,908960,6120,2699,0,771263100
31600,909695,6008,2697,0,774589724
31045,910394,5902,2659,0,777916203
30675,910831,5835,2659,0,781241146
30235,911277,5892,2596,0,784590960
29699,911760,5879,2662,0,787932679
29236,912293,5828,2643,0,791265809
28962,912721,5702,2615,0,794600734
28419,913248,5696,2637,0,797928486
28019,913782,5605,2594,0,801267565
27538,914268,5576,2618,0,804593013
27030,915020,5335,2615,0,807918715
26603,915449,5344,2604,0,811245140
26272,915934,5171,2623,0,814579164
25749,916387,5199,2665,0,817910474
25222,916882,5101,2795,0,821238518
24426,917634,5137,2803,0,824580385
24025,918289,5070,2616,0,827923275
23615,918725,5021,2639,0,831256705
23025,919344,5042,2589,0,834583326
22482,919828,4999,2691,0,837913063
22006,920449,4905,2640,0,841247049
21454,921181,4738,2627,0,844582171
21298,921597,4426,2679,0,847913717
20926,922025,4454,2595,0,851247525
20553,922388,4353,2706,0,854596854
20105,922859,4323,2713,0,857922402
19776,923150,4389,2685,0,861247362
19346,923733,4266,2655,0,864564672
18832,924265,4303,2600,0,867897387
18530,924712,4254,2504,0,871216276
18033,925238,4208,2521,0,874550613
17674,925656,4096,2574,0,877880676
17406,925998,3960,2636,0,881216819
16957,926466,3910,2667,0,884563718
16602,926917,3943,2538,0,887898235
16342,927187,3739,2732,0,891217958
16074,927666,3561,2699,0,894547779
15720,927864,3615,2801,0,897881336
15361,928246,3576,2817,0,901210244
15090,928410,3649,2851,0,904546071
14769,928837,3593,2801,0,907877399
14412,929056,3621,2911,0,911204826
14054,929576,3473,2897,0,914538165
13781,930047,3268,2904,0,917881075
13460,930284,3268,2988,0,921201917
13147,930623,3271,2959,0,924526750
12819,930992,3170,3019,0,927851215
12697,931161,3061,3081,0,931193490
12521,931459,2991,3029,0,934517610
12226,931703,2989,3082,0,937837170
12086,932150,2921,2843,0,941179270
11792,932337,2915,2956,0,944492427
11571,932645,2936,2848,0,947819564
11392,932877,2914,2817,0,951152933
11168,933133,2913,2786,0,954491200
10805,933585,2880,2730,0,957828490
10713,933775,2803,2709,0,961164074
10483,934044,2791,2682,0,964482647
10460,934285,2688,2567,0,967808109
10209,934496,2709,2586,0,971119824
9998,934845,2629,2528,0,974456889
9593,935118,2606,2683,0,977785473
9343,935372,2604,2681,0,981116391
9221,935568,2531,2680,0,984450482
9150,935758,2434,2658,0,987785829
8935,936009,2418,2638,0,991126706
8656,936404,2410,2530,0,994466933
