recipients,donors,transconjugants,segregadas,adaptations_number,cycle
948926,755,317,2,0,6404937
948689,750,561,0,0,9504229
948366,793,841,0,0,12502603
948057,811,1131,1,0,15503504
947740,875,1385,0,0,18498714
947333,957,1708,2,0,21502340
946923,1006,2071,0,0,24497822
946447,1066,2486,1,0,27497981
945976,1154,2870,0,0,30485104
945432,1208,3360,0,0,33490243
944804,1286,3908,2,0,36488667
944051,1393,4555,1,0,39502139
943283,1452,5265,0,0,42499592
942511,1584,5905,0,0,45526733
941718,1722,6555,5,0,48539305
940876,1857,7265,2,0,51544621
939961,2003,8032,4,0,54565094
938986,2148,8860,6,0,57584850
938037,2325,9633,5,0,60611468
936835,2492,10670,3,0,63628766
935779,2708,11510,3,0,66655896
934624,2874,12502,0,0,69686135
933342,3028,13629,1,0,72717609
932251,3187,14562,0,0,75750448
930850,3353,15793,4,0,78784473
929525,3562,16907,6,0,81825639
927968,3867,18160,5,0,84883262
926676,4055,19263,6,0,87940318
925129,4314,20554,3,0,90966886
923536,4521,21937,6,0,94018850
922063,4773,23159,5,0,97074982
920382,5095,24519,4,0,100137483
918776,5362,25857,5,0,103205015
917058,5547,27391,4,0,106270645
915371,5804,28821,4,0,109330550
913602,6071,30321,6,0,112409110
911739,6305,31954,2,0,115483168
909902,6500,33592,6,0,118560321
907926,6782,35284,8,0,121658033
905896,7063,37036,5,0,124755166
904045,7407,38533,15,0,127854106
902070,7787,40131,12,0,130961286
900066,8098,41824,12,0,134065730
898027,8371,43594,8,0,137187260
896038,8860,45091,11,0,140300643
893834,9269,46880,17,0,143413610
891506,9591,48875,28,0,146545599
889211,9947,50816,26,0,149675908
886775,10345,52862,18,0,152807735
884275,10721,54980,24,0,155956705
881806,11136,57027,31,0,159107839
879154,11592,59240,14,0,162260751
876258,12098,61624,20,0,165412954
873676,12570,63739,15,0,168570336
870738,12992,66253,17,0,171734180
868179,13454,68361,6,0,174908425
865591,14064,70334,11,0,178092432
862697,14477,72816,10,0,181264796
859781,14864,75336,19,0,184462624
856931,15332,77713,24,0,187667699
853709,15854,80421,16,0,190875731
850699,16383,82907,11,0,194096742
847637,16892,85459,12,0,197321230
844604,17307,88074,15,0,200533818
841574,17830,90577,19,0,203764833
838350,18187,93443,20,0,207018325
834857,18840,96290,13,0,210266748
831514,19199,99265,22,0,213526661
828332,19704,101945,19,0,216791524
825035,20178,104760,27,0,220060770
822042,20767,107179,12,0,223338305
818475,21254,110250,21,0,226621759
815214,21685,113075,26,0,229908212
811665,22242,116080,13,0,233209169
808107,22849,119030,14,0,236523136
804700,23237,122031,32,0,239820367
801052,23657,125252,39,0,243152854
797367,24239,128365,29,0,246474123
793878,24871,131214,37,0,249798640
790050,25388,134526,36,0,253154933
786655,25858,137454,33,0,256498960
782520,26353,141082,45,0,259850146
778691,26793,144482,34,0,263189632
774767,27274,147937,22,0,266556815
771011,27636,151326,27,0,269923784
766832,28133,155008,27,0,273299133
762695,28590,158687,28,0,276676304
758840,28743,162389,28,0,280048718
754817,29143,166016,24,0,283442267
750670,29491,169790,49,0,286832417
746534,29832,173603,31,0,290241944
742379,30198,177393,30,0,293643576
738379,30397,181182,42,0,297073072
734224,30652,185093,31,0,300505610
729986,30971,189008,35,0,303938722
725956,31238,192780,26,0,307363807
721536,31565,196858,41,0,310796243
717574,31879,200492,55,0,314227588
713322,32219,204399,60,0,317685263
709501,32237,208215,47,0,321126376
705319,32441,212204,36,0,324583457
700735,32603,216621,41,0,328040600
696361,32779,220817,43,0,331520873
692298,32969,224689,44,0,335002697
687989,33055,228910,46,0,338457879
683430,33159,233366,45,0,341943240
