recipients,donors,transconjugants,segregadas,adaptations_number,cycle
949034,928,38,0,0,6331861
949015,934,50,1,0,9411938
948964,961,74,1,0,12403082
948926,960,111,3,0,15399196
948959,896,138,7,0,18386734
948927,901,162,10,0,21387562
948926,881,188,5,0,24390274
948913,877,206,4,0,27378359
948909,848,238,5,0,30370855
948861,886,246,7,0,33355105
948874,857,263,6,0,36347204
948872,880,246,2,0,39344978
948887,858,250,5,0,42336279
948843,866,282,9,0,45341174
948829,896,271,4,0,48343385
948784,933,277,6,0,51332865
948796,936,263,5,0,54322078
948753,937,306,4,0,57310428
948754,934,307,5,0,60302405
948734,923,330,13,0,63303142
948758,898,329,15,0,66310352
948768,884,327,21,0,69299333
948792,880,309,19,0,72276902
948714,942,324,20,0,75266880
948672,963,339,26,0,78260253
948591,1022,351,36,0,81265605
948569,1019,373,39,0,84262326
948484,1072,395,49,0,87247326
948474,1106,383,37,0,90231847
948439,1137,394,30,0,93245405
948493,1096,387,24,0,96243278
948459,1116,391,34,0,99241388
948477,1111,373,39,0,102235901
948374,1186,397,43,0,105236328
948369,1173,413,45,0,108231227
948301,1217,441,41,0,111224561
948278,1213,467,42,0,114219573
948207,1271,473,49,0,117220071
948194,1270,480,56,0,120219749
948197,1289,465,49,0,123229114
948219,1279,454,48,0,126216226
948190,1276,488,46,0,129216745
948209,1328,427,36,0,132213864
948207,1301,454,38,0,135223097
948178,1282,498,42,0,138218148
948158,1279,513,50,0,141206522
948127,1303,521,49,0,144212459
948118,1317,512,53,0,147212915
948087,1383,482,48,0,150210870
948106,1396,458,40,0,153210225
948091,1434,431,44,0,156209296
948078,1461,407,54,0,159208530
948061,1487,397,55,0,162198720
948037,1473,429,61,0,165193275
948075,1470,405,50,0,168192627
947983,1526,450,41,0,171177357
947964,1524,474,38,0,174175041
947948,1531,474,47,0,177176995
947910,1544,494,52,0,180155227
947913,1570,493,24,0,183151851
947966,1571,446,17,0,186148244
947950,1609,422,19,0,189142080
947980,1576,415,29,0,192138496
947911,1601,451,37,0,195140331
947889,1627,460,24,0,198133961
947890,1607,470,33,0,201132733
947905,1628,432,35,0,204135875
947895,1607,462,36,0,207141573
947848,1637,469,46,0,210139400
947836,1616,502,46,0,213137646
947826,1575,553,46,0,216132602
947801,1590,568,41,0,219128511
947762,1627,557,54,0,222131682
947797,1578,555,70,0,225118030
947824,1607,506,63,0,228118166
947836,1597,510,57,0,231109466
947870,1559,524,47,0,234113705
947812,1573,578,37,0,237111265
947838,1574,560,28,0,240103515
947812,1589,574,25,0,243104660
947780,1626,570,24,0,246100704
947795,1626,559,20,0,249086246
947794,1631,559,16,0,252084034
947821,1650,521,8,0,255088888
947811,1662,520,7,0,258086349
947782,1719,490,9,0,261094605
947794,1681,513,12,0,264090670
947780,1662,545,13,0,267080499
947752,1642,591,15,0,270068111
947765,1625,593,17,0,273071393
947733,1675,579,13,0,276079035
947699,1711,574,16,0,279059471
947738,1667,571,24,0,282053287
947709,1679,588,24,0,285056647
947678,1711,588,23,0,288050262
947623,1754,598,25,0,291042783
947631,1769,573,27,0,294040853
947593,1776,609,22,0,297037644
947579,1772,618,31,0,300030140
947501,1850,613,36,0,303039187
947511,1825,631,33,0,306030916
947477,1829,654,40,0,309032395
947527,1860,577,36,0,312022317
947510,1863,590,37,0,315014019
947491,1869,604,36,0,318020353
947490,1865,607,38,0,321017192
947484,1910,569,37,0,324011503
947457,1918,590,35,0,327014358
947562,1800,595,43,0,330002768
947580,1789,595,36,0,333005440
947547,1846,572,35,0,336008510
947503,1875,585,37,0,339004269
947517,1861,589,33,0,342003577
947459,1889,618,34,0,344989447
947424,1884,665,27,0,347965936
947366,1937,663,34,0,350959515
947391,1913,672,24,0,353946472
947450,1906,618,26,0,356941664
947442,1925,612,21,0,359930750
947445,1917,615,23,0,362931284
947400,1983,595,22,0,365926553
947394,2007,582,17,0,368932993
947321,2098,558,23,0,371931133
947319,2128,531,22,0,374922195
947253,2180,544,23,0,377906361
947224,2167,583,26,0,380902662
947266,2161,542,31,0,383893119
947243,2198,522,37,0,386886574
947166,2243,553,38,0,389875113
947105,2279,585,31,0,392866456
947071,2322,573,34,0,395856209
947031,2343,587,39,0,398856552
946991,2365,600,44,0,401844636
946964,2417,583,36,0,404840169
947002,2408,561,29,0,407836184
947045,2386,551,18,0,410835193
947002,2409,563,26,0,413824498
946942,2397,641,20,0,416818323
946856,2472,660,12,0,419809946
946783,2542,667,8,0,422801130
946763,2551,672,14,0,425794200
946747,2580,666,7,0,428795745
946718,2570,706,6,0,431792424
946639,2625,727,9,0,434779275
946713,2592,685,10,0,437774978
946689,2610,679,22,0,440770012
946675,2633,667,25,0,443760871
946674,2623,673,30,0,446763349
946587,2679,702,32,0,449756353
946566,2717,688,29,0,452747604
946524,2764,687,25,0,455739200
946566,2740,663,31,0,458743039
946445,2802,729,24,0,461751992
946417,2822,738,23,0,464747510
946441,2816,712,31,0,467736029
946397,2792,780,31,0,470720766
946421,2794,753,32,0,473720628
946416,2782,776,26,0,476720356
946325,2829,816,30,0,479711057
946287,2855,830,28,0,482699815
946195,2928,846,31,0,485700559
946156,2915,897,32,0,488688167
946220,2881,864,35,0,491674557
946201,2865,904,30,0,494666057
946234,2827,917,22,0,497658597
946300,2792,882,26,0,500661807
946254,2884,841,21,0,503665198
946218,2906,862,14,0,506663722
946193,2963,827,17,0,509646687
946090,3006,892,12,0,512640515
946088,3019,882,11,0,515635086
946113,3000,877,10,0,518640325
946083,3047,854,16,0,521636577
946109,3034,843,14,0,524640733
946057,3107,809,27,0,527626255
945944,3223,813,20,0,530610957
945937,3247,789,27,0,533597965
945901,3317,745,37,0,536601503
945864,3343,765,28,0,539596939
945884,3389,688,39,0,542607145
945901,3390,671,38,0,545604522
945818,3503,651,28,0,548592844
945787,3532,657,24,0,551581237
945776,3490,707,27,0,554575923
945702,3565,698,35,0,557579782
945676,3538,745,41,0,560582803
945702,3527,735,36,0,563585486
945661,3562,759,18,0,566582088
945658,3529,797,16,0,569583638
945578,3554,851,17,0,572582091
945582,3580,817,21,0,575566760
945577,3594,802,27,0,578563321
945610,3586,781,23,0,581575525
945529,3635,807,29,0,584573959
945525,3577,863,35,0,587563340
945433,3693,841,33,0,590548352
945336,3702,913,49,0,593535764
945331,3725,897,47,0,596539393
945244,3836,893,27,0,599542653
945146,3898,921,35,0,602515821
945143,3928,881,48,0,605514332
945045,4047,862,46,0,608509801
944977,4040,924,59,0,611500206
944912,4106,934,48,0,614490503
944911,4129,919,41,0,617489693
944925,4109,923,43,0,620496074
944914,4082,957,47,0,623502055
944920,4089,946,45,0,626506249
944914,4164,886,36,0,629513401
944877,4194,881,48,0,632503920
944843,4189,921,47,0,635502298
944830,4244,875,51,0,638502364
944777,4250,926,47,0,641505044
944696,4360,888,56,0,644499319
944654,4451,848,47,0,647488138
944618,4451,886,45,0,650476182
944570,4503,884,43,0,653459916
944500,4605,855,40,0,656457282
944460,4666,837,37,0,659448234
944374,4721,865,40,0,662435212
944340,4780,839,41,0,665432594
944338,4799,812,51,0,668420748
944259,4853,828,60,0,671397834
944245,4831,870,54,0,674386872
944222,4817,913,48,0,677384417
944221,4787,935,57,0,680398135
944185,4799,953,63,0,683395512
944237,4790,927,46,0,686392239
944163,4873,923,41,0,689391869
944130,4863,967,40,0,692390316
944262,4798,914,26,0,695377433
944180,4874,918,28,0,698363264
944150,4830,979,41,0,701363415
944102,4833,1030,35,0,704352038
944091,4820,1062,27,0,707354851
943990,4942,1042,26,0,710367913
943918,4974,1087,21,0,713369379
943809,5081,1080,30,0,716361394
943826,5103,1057,14,0,719369083
