recipients,donors,transconjugants,segregadas,adaptations_number,cycle
6386,935835,7669,110,0,7024595
4602,935594,9610,194,0,10465711
3038,935444,11344,174,0,13796039
1928,935296,12569,207,0,17128755
1098,935302,13399,201,0,20462821
536,935221,14073,170,0,23802324
234,935038,14550,178,0,27142732
78,934800,14929,193,0,30466146
19,934720,15038,223,0,33788279
1,934759,15058,182,0,37120571
0,934735,15072,193,0,40451396
0,934418,15375,207,0,43790635
0,934387,15414,199,0,47122661
0,934425,15396,179,0,50449510
0,934596,15239,165,0,53770068
0,934816,15000,184,0,57095841
0,935022,14823,155,0,60435214
0,934822,14984,194,0,63782718
0,934908,14899,193,0,67108257
0,935112,14694,194,0,70435894
0,935300,14503,197,0,73765312
0,935378,14443,179,0,77098057
0,935731,14101,168,0,80434803
0,935850,13974,176,0,83773879
0,935680,14145,175,0,87114714
0,935730,14055,215,0,90439388
0,935832,13965,203,0,93775966
0,935986,13783,231,0,97103941
0,936014,13787,199,0,100436784
0,936083,13678,239,0,103769793
0,936141,13637,222,0,107101877
0,936346,13444,210,0,110439770
0,936398,13407,195,0,113787501
0,936604,13229,167,0,117105753
0,936622,13173,205,0,120448588
0,936675,13105,220,0,123770603
0,936734,13083,183,0,127092770
0,936805,13033,162,0,130427697
0,936854,12958,188,0,133758421
0,937108,12702,190,0,137096420
0,937182,12659,159,0,140436376
0,937408,12404,188,0,143766928
0,937611,12190,199,0,147088742
0,937685,12107,208,0,150430094
0,937828,11971,201,0,153753216
0,937963,11848,189,0,157081535
0,937922,11887,191,0,160423764
0,938157,11615,228,0,163762552
0,938224,11583,193,0,167089927
0,938330,11502,168,0,170421274
0,938271,11533,196,0,173753770
0,938344,11441,215,0,177101516
0,938305,11528,167,0,180431306
0,938365,11443,192,0,183749998
0,938236,11569,195,0,187073143
0,938357,11449,194,0,190417047
0,938365,11417,218,0,193752998
0,938487,11329,184,0,197077732
0,938483,11293,224,0,200409702
0,938590,11207,203,0,203737281
0,938600,11184,216,0,207071481
0,938729,11078,193,0,210406833
0,938514,11303,183,0,213741912
0,938478,11332,190,0,217065269
0,938474,11348,178,0,220395129
0,938537,11255,208,0,223738572
0,938542,11248,210,0,227062940
0,938507,11275,218,0,230387219
0,938623,11196,181,0,233724732
0,938708,11038,254,0,237053711
0,938858,10951,191,0,240370763
0,939051,10762,187,0,243694835
0,939083,10715,202,0,247036508
0,939000,10796,204,0,250366690
0,939029,10749,222,0,253696809
0,939128,10683,189,0,257039927
0,939061,10727,212,0,260371949
0,939228,10591,181,0,263693809
0,939116,10672,212,0,267028646
0,939172,10637,191,0,270366126
0,939070,10713,217,0,273684696
0,938886,10940,174,0,277004949
0,938956,10831,213,0,280347724
0,938868,10918,214,0,283671733
0,938903,10894,203,0,287004778
0,938896,10917,187,0,290327290
0,938995,10823,182,0,293654503
0,939060,10749,191,0,296992730
0,939104,10701,195,0,300319497
0,939253,10549,198,0,303667944
0,939094,10701,205,0,307000511
0,938989,10791,220,0,310323115
0,939059,10737,204,0,313655019
0,939116,10709,175,0,316975317
0,939151,10647,202,0,320299242
0,939088,10726,186,0,323628124
0,938972,10835,193,0,326960139
0,939140,10648,212,0,330277921
0,938857,10923,220,0,333602362
0,938764,11018,218,0,336924161
0,938954,10831,215,0,340251204
0,938816,10990,194,0,343577288
0,938941,10846,213,0,346893070
0,939051,10748,201,0,350237499
0,939062,10758,180,0,353549609
0,939038,10783,179,0,356893632
0,939007,10805,188,0,360224009
0,938952,10868,180,0,363554673
0,938933,10871,196,0,366886415
0,938986,10860,154,0,370227678
0,938897,10938,165,0,373548805
0,939065,10718,217,0,376871687
0,939168,10669,163,0,380201449
0,939385,10430,185,0,383512787
0,939295,10495,210,0,386859683
0,939431,10393,176,0,390195156
0,939447,10364,189,0,393524212
0,939346,10464,190,0,396849852
0,939373,10430,197,0,400170630
0,939234,10560,206,0,403489472
0,939122,10668,210,0,406813005
0,939153,10666,181,0,410140461
0,939091,10721,188,0,413488067
0,939108,10678,214,0,416820040
0,939071,10730,199,0,420154767
0,939038,10748,214,0,423476283
0,938905,10893,202,0,426811323
0,938938,10881,181,0,430131015
0,938925,10866,209,0,433454011
0,938799,11017,184,0,436796269
0,938893,10913,194,0,440129719
0,938954,10855,191,0,443457906
0,938983,10828,189,0,446800614
0,938929,10869,202,0,450135213
0,938906,10896,198,0,453465119
0,938953,10868,179,0,456789805
0,939021,10777,202,0,460121356
0,938961,10843,196,0,463454541
0,939106,10711,183,0,466777437
0,939046,10760,194,0,470105618
0,939045,10749,206,0,473433711
0,939000,10817,183,0,476754060
0,938875,10917,208,0,480088195
0,938993,10816,191,0,483408382
0,939010,10816,174,0,486732366
0,939062,10735,203,0,490061588
0,939082,10747,171,0,493390311
0,939064,10759,177,0,496723695
0,939034,10768,198,0,500051997
0,938936,10876,188,0,503382498
0,938861,10934,205,0,506718058
0,939023,10772,205,0,510049187
0,939035,10746,219,0,513380859
0,939137,10659,204,0,516726202
0,939172,10630,198,0,520051990
0,939403,10381,216,0,523388573
0,939438,10337,225,0,526716911
0,939438,10373,189,0,530054609
0,939133,10659,208,0,533378571
0,939253,10551,196,0,536705272
0,939288,10505,207,0,540022508
0,939345,10468,187,0,543357443
0,939237,10560,203,0,546686108
0,939121,10675,204,0,550007579
0,939261,10527,212,0,553334639
0,938974,10831,195,0,556669995
0,938831,10961,208,0,559996609
0,938782,11039,179,0,563328940
0,938830,11009,161,0,566649043
0,938856,10929,215,0,569985104
0,939017,10781,202,0,573334677
0,938939,10841,220,0,576662198
0,938938,10851,211,0,579989590
0,938916,10899,185,0,583333622
0,938959,10812,229,0,586658904
0,938778,11013,209,0,589985390
0,938830,10977,193,0,593316412
0,938969,10833,198,0,596663217
0,938924,10908,168,0,599997251
0,939033,10769,198,0,603322782
0,939202,10616,182,0,606660705
0,939228,10575,197,0,609982712
0,939174,10645,181,0,613324822
0,939258,10542,200,0,616648785
0,939415,10398,187,0,619981808
0,939417,10387,196,0,623311238
0,939404,10366,230,0,626648607
0,939366,10459,175,0,629978127
0,939441,10372,187,0,633321417
0,939437,10352,211,0,636657377
0,939385,10423,192,0,639985578
0,939222,10592,186,0,643323259
0,939378,10427,195,0,646647463
0,939421,10364,215,0,649977965
0,939529,10291,180,0,653306328
0,939750,10085,165,0,656634232
0,939957,9867,176,0,659972145
0,940164,9673,163,0,663299933
0,940413,9396,191,0,666625194
0,940581,9214,205,0,669952863
0,940497,9292,211,0,673276844
0,940315,9484,201,0,676611745
