recipients,donors,transconjugants,segregadas,adaptations_number,cycle
938872,8187,2934,7,0,6394709
936617,8442,4933,8,0,9501821
934158,8925,6901,16,0,12513534
931164,9737,9087,12,0,15548550
928149,10624,11216,11,0,18600686
924681,11633,13673,13,0,21661547
920790,12856,16349,5,0,24726537
916569,14446,18981,4,0,27812876
912062,16153,21780,5,0,30919756
906948,17994,25054,4,0,34037620
901961,20103,27927,9,0,37162297
896511,22296,31186,7,0,40311115
891092,24857,34040,11,0,43476202
884692,27980,37321,7,0,46670777
878244,30999,40748,9,0,49888559
871610,34094,44280,16,0,53131451
864513,37734,47740,13,0,56382618
856899,41674,51404,23,0,59669073
849309,45800,54865,26,0,62967500
841477,50203,58303,17,0,66299508
833355,54579,62047,19,0,69648425
825103,59172,65715,10,0,73011492
816134,64061,69784,21,0,76410886
806938,69194,73839,29,0,79845330
797354,74588,78028,30,0,83275270
787876,80177,81934,13,0,86744192
778018,86170,85790,22,0,90243104
767598,92095,90278,29,0,93785624
757432,98530,94005,33,0,97339193
747229,105398,97331,42,0,100920000
736380,112337,101249,34,0,104528629
725556,119259,105148,37,0,108162049
714399,126422,109133,46,0,111811789
703281,133806,112868,45,0,115498147
691947,141340,116682,31,0,119204501
680752,149214,119988,46,0,122919194
669217,157042,123669,72,0,126655969
657622,165045,127293,40,0,130432557
646037,173535,130366,62,0,134217064
634365,181845,133741,49,0,138024842
623042,190480,136418,60,0,141870400
610895,199336,139701,68,0,145718141
599132,208301,142487,80,0,149577524
586868,217179,145889,64,0,153465584
574815,226724,148385,76,0,157368423
562403,235828,151701,68,0,161293450
550393,245403,154121,83,0,165241899
537839,255239,156841,81,0,169231802
525500,265061,159360,79,0,173199993
513142,275021,161756,81,0,177193715
500850,284804,164256,90,0,181222960
488401,294784,166720,95,0,185258273
476433,305288,168193,86,0,189328667
464409,315546,169961,84,0,193399524
452523,325381,171996,100,0,197484529
440585,335737,173586,92,0,201570077
428868,346344,174683,105,0,205673068
416982,357017,175906,95,0,209802707
405490,367766,176650,94,0,213913860
394081,378591,177229,99,0,218027058
382779,389350,177762,109,0,222167045
371219,400586,178073,122,0,226327443
359992,411385,178509,114,0,230477894
348865,422290,178703,142,0,234599330
338273,433348,178249,130,0,238734223
327281,444065,178520,134,0,242889988
316430,455155,178282,133,0,247039649
306153,466044,177656,147,0,251197722
295761,476614,177498,127,0,255340526
285799,487412,176644,145,0,259497130
276026,497934,175884,156,0,263665324
266531,508594,174728,147,0,267812172
257335,519284,173251,130,0,271969969
248267,529612,172009,112,0,276104112
239639,540246,170001,114,0,280262544
231100,550684,168083,133,0,284420901
222903,560458,166478,161,0,288542711
214733,570487,164604,176,0,292670458
206516,580335,162997,152,0,296797792
198594,589913,161343,150,0,300918358
190770,599592,159473,165,0,305031077
183294,609106,157445,155,0,309130368
176138,618639,155065,158,0,313221990
169093,627857,152883,167,0,317284839
162409,636998,150437,156,0,321367009
155629,645637,148593,141,0,325431024
149383,654656,145793,168,0,329495747
142916,663696,143222,166,0,333539357
136680,672574,140591,155,0,337575571
130545,680975,138313,167,0,341601728
124558,689109,136147,186,0,345612206
118959,697602,133306,133,0,349619953
113573,706022,130257,148,0,353618416
108293,714207,127327,173,0,357611480
103189,722214,124405,192,0,361576471
98560,730061,121212,167,0,365534436
93650,737317,118849,184,0,369489095
89284,744537,116009,170,0,373417818
85046,751611,113155,188,0,377344228
81119,758165,110544,172,0,381254960
76801,764910,108097,192,0,385173386
72894,771433,105471,202,0,389057232
69173,778091,102558,178,0,392922755
65827,784452,99541,180,0,396779647
62339,790128,97339,194,0,400633065
58933,796131,94749,187,0,404465716
55804,801866,92134,196,0,408280151
52912,807550,89375,163,0,412094593
50028,813060,86709,203,0,415876470
47197,818593,84016,194,0,419642469
44402,823816,81608,174,0,423418675
41781,828834,79200,185,0,427175731
39385,833784,76650,181,0,430936233
37032,838637,74152,179,0,434665651
34939,843263,71615,183,0,438380689
32802,847351,69673,174,0,442087403
31025,851844,66926,205,0,445771036
29375,856234,64201,190,0,449446237
27606,860027,62178,189,0,453122464
26140,863775,59856,229,0,456788290
24665,867436,57680,219,0,460425442
23179,870854,55779,188,0,464061610
21739,874160,53913,188,0,467677736
20582,877556,51690,172,0,471312182
19631,880337,49859,173,0,474916528
18372,883260,48176,192,0,478504118
17217,886035,46532,216,0,482092243
16201,888864,44759,176,0,485653277
15140,891554,43089,217,0,489226130
14232,894511,41077,180,0,492796178
13475,897147,39191,187,0,496348713
12593,899725,37485,197,0,499899204
11826,902090,35899,185,0,503424129
11036,904495,34275,194,0,506931542
10230,906544,33040,186,0,510444814
9601,908599,31601,199,0,513947213
8985,910593,30224,198,0,517412065
8344,912589,28843,224,0,520881450
7709,914466,27624,201,0,524362211
7137,916183,26466,214,0,527835996
6546,917845,25407,202,0,531297180
5962,919476,24372,190,0,534766163
5450,921062,23310,178,0,538211976
5043,922532,22228,197,0,541646514
4573,923940,21286,201,0,545090067
4117,925205,20491,187,0,548516134
3761,926633,19413,193,0,551944074
3371,927707,18720,202,0,555368433
2958,928757,18092,193,0,558787864
2684,929649,17473,194,0,562209112
2296,930771,16771,162,0,565616864
2072,931562,16171,195,0,569038033
1841,932363,15618,178,0,572436035
1643,933231,14936,190,0,575836965
1479,934048,14256,217,0,579245889
1321,934779,13693,207,0,582639729
1133,935499,13164,204,0,586040278
965,936186,12657,192,0,589410809
850,936717,12248,185,0,592796486
710,937296,11805,189,0,596179672
631,937623,11588,158,0,599558935
510,938203,11122,165,0,602935605
449,938869,10472,210,0,606305781
355,939419,10046,180,0,609676146
261,939770,9780,189,0,613043568
218,940265,9324,193,0,616405503
141,940873,8790,196,0,619775148
96,941285,8409,210,0,623130838
58,941785,7953,204,0,626488548
30,942171,7599,200,0,629850899
3,942510,7281,206,0,633195104
0,942797,6993,210,0,636553707
0,943045,6739,216,0,639894742
0,943312,6491,197,0,643253247
0,943604,6198,198,0,646597465
0,943798,6021,181,0,649957993
0,943933,5882,185,0,653302323
0,944177,5629,194,0,656647329
0,944299,5519,182,0,659994785
0,944393,5421,186,0,663328056
0,944491,5308,201,0,666665097
0,944671,5104,225,0,670011399
0,944841,4954,205,0,673350761
0,944813,4951,236,0,676693728
0,944965,4831,204,0,680030360
0,945056,4765,179,0,683366249
0,945257,4579,164,0,686705643
0,945352,4454,194,0,690042584
0,945391,4385,224,0,693392864
0,945455,4341,204,0,696727399
0,945624,4183,193,0,700067479
0,945665,4133,202,0,703402871
0,945745,4072,183,0,706743581
0,945802,3981,217,0,710086951
0,945862,3954,184,0,713425337
0,945934,3886,180,0,716760504
0,945978,3840,182,0,720086667
0,945944,3874,182,0,723419147
0,946022,3777,201,0,726753532
0,946041,3735,224,0,730098275
0,946141,3657,202,0,733417052
0,946198,3610,192,0,736753208
0,946234,3576,190,0,740084062
0,946217,3590,193,0,743422227
0,946352,3414,234,0,746750711
0,946383,3417,200,0,750082148
