recipients,donors,transconjugants,segregadas,adaptations_number,cycle
948741,712,547,0,0,6327975
948466,716,818,0,0,9418948
948061,721,1218,0,0,12419256
947565,712,1721,2,0,15424468
947086,733,2181,0,0,18412848
946561,723,2716,0,0,21407284
945884,737,3379,0,0,24403769
945199,717,4084,0,0,27400269
944413,679,4907,1,0,30386203
943607,685,5707,1,0,33393747
942811,695,6494,0,0,36392767
941959,735,7302,4,0,39390968
940974,764,8259,3,0,42392416
939827,830,9336,7,0,45382902
938846,874,10278,2,0,48394937
937726,941,11331,2,0,51405779
936631,960,12400,9,0,54407135
935424,998,13575,3,0,57434301
934125,1068,14799,8,0,60441554
932734,1118,16147,1,0,63455633
931358,1164,17471,7,0,66455178
929910,1218,18872,0,0,69481296
928404,1242,20346,8,0,72496378
926741,1255,21999,5,0,75509050
925194,1309,23489,8,0,78522729
923513,1281,25204,2,0,81541639
921846,1314,26832,8,0,84559089
920073,1301,28620,6,0,87574046
917958,1407,30619,16,0,90592263
916195,1431,32363,11,0,93619243
914185,1469,34336,10,0,96641124
912235,1547,36206,12,0,99660741
910080,1557,38356,7,0,102702251
908025,1638,40328,9,0,105728076
905860,1683,42451,6,0,108749446
903592,1724,44677,7,0,111785707
901156,1745,47091,8,0,114811723
898980,1825,49187,8,0,117852673
896418,1837,51728,17,0,120896142
893822,1875,54295,8,0,123937117
891065,1946,56979,10,0,126969664
888524,1982,59472,22,0,130017877
885819,2009,62159,13,0,133079227
883116,2052,64811,21,0,136126478
880088,2187,67721,4,0,139173897
877089,2210,70686,15,0,142237263
874287,2324,73373,16,0,145278329
871165,2368,76452,15,0,148341902
867983,2438,79566,13,0,151408103
864934,2482,82564,20,0,154475608
861696,2505,85780,19,0,157556267
858523,2586,88873,18,0,160627731
855011,2683,92285,21,0,163709297
851760,2717,95502,21,0,166794433
848006,2812,99161,21,0,169874771
844529,2860,102591,20,0,172950381
840862,2952,106165,21,0,176035920
837330,3000,109638,32,0,179126813
833435,3089,113450,26,0,182214014
829774,3171,117031,24,0,185312532
825997,3267,120704,32,0,188407810
821942,3360,124670,28,0,191511699
818214,3436,128309,41,0,194615791
814326,3454,132174,46,0,197733023
810337,3538,136075,50,0,200850692
806358,3627,139979,36,0,203962997
802517,3764,143693,26,0,207087147
798733,3871,147364,32,0,210196716
794547,3970,151445,38,0,213318651
790538,4120,155309,33,0,216451874
786420,4310,159217,53,0,219577551
782353,4436,163182,29,0,222708032
778259,4472,167240,29,0,225855780
774218,4502,171231,49,0,229006117
770044,4619,175308,29,0,232150205
765761,4724,179472,43,0,235293122
761553,4808,183595,44,0,238445278
757334,4917,187705,44,0,241604833
753528,4948,191487,37,0,244766620
749329,5007,195627,37,0,247940389
745292,4972,199692,44,0,251109316
740957,5051,203947,45,0,254274267
736928,5269,207757,46,0,257455946
732747,5415,211791,47,0,260627346
728917,5527,215507,49,0,263809324
724577,5681,219683,59,0,266985036
720268,5817,223868,47,0,270172537
716032,5996,227928,44,0,273358860
