recipients,donors,transconjugants,segregadas,adaptations_number,cycle
9375,935144,48,5433,0,6350054
9317,934377,78,6228,0,9432811
9174,933973,127,6726,0,12435729
9165,933543,148,7144,0,15424947
9306,932776,159,7759,0,18410742
9460,932035,155,8350,0,21397037
9511,931558,163,8768,0,24396403
9457,931223,178,9142,0,27398742
9482,930830,167,9521,0,30397023
9432,930507,170,9891,0,33396392
9460,930057,186,10297,0,36384837
9330,929736,179,10755,0,39379122
9137,929754,185,10924,0,42373452
9166,929406,207,11221,0,45364846
9160,928810,219,11811,0,48350592
9063,928702,195,12040,0,51337089
9151,928221,192,12436,0,54325837
9113,927827,186,12874,0,57312248
9149,927464,192,13195,0,60313642
8986,927291,221,13502,0,63318877
8947,926817,215,14021,0,66311957
8958,926462,230,14350,0,69303503
8871,926096,221,14812,0,72302365
8798,925616,212,15374,0,75296553
8706,925305,231,15758,0,78287165
8615,925095,230,16060,0,81276640
8438,925023,205,16334,0,84269508
8302,924646,214,16838,0,87245544
8419,924196,231,17154,0,90233247
8370,924138,242,17250,0,93223161
8381,923802,249,17568,0,96214019
8235,923493,207,18065,0,99217976
8248,923167,204,18381,0,102203788
8084,923112,195,18609,0,105201330
8093,922682,202,19023,0,108190024
7947,922564,209,19280,0,111193625
7880,922248,211,19661,0,114189395
7884,922086,237,19793,0,117175356
7764,921961,246,20029,0,120151575
7806,921714,242,20238,0,123159061
7815,921675,244,20266,0,126144599
7782,921445,194,20579,0,129134535
7730,921113,216,20941,0,132117862
7677,921151,219,20953,0,135104336
7651,920968,210,21171,0,138103994
7672,920550,234,21544,0,141075011
7681,920519,210,21590,0,144084279
7694,920271,217,21818,0,147070457
7616,920108,222,22054,0,150057314
7664,919948,221,22167,0,153063809
7600,919564,220,22616,0,156058979
7499,919500,199,22802,0,159056781
7554,919289,190,22967,0,162061414
7342,918894,213,23551,0,165061262
7359,918346,222,24073,0,168061516
7256,918406,241,24097,0,171061043
7210,918203,228,24359,0,174052503
7112,918138,224,24526,0,177049676
7054,917929,221,24796,0,180051879
6942,918034,214,24810,0,183040488
6915,918129,227,24729,0,186035985
6836,917914,218,25032,0,189045590
6758,917890,203,25149,0,192045002
6733,917788,224,25255,0,195031471
6736,917619,243,25402,0,198029701
6760,917527,238,25475,0,201027056
6716,917262,218,25804,0,204019579
6632,917008,201,26159,0,207024539
6653,917255,216,25876,0,210028229
6631,917009,219,26141,0,213029078
6532,916960,225,26283,0,216024639
6529,916805,202,26464,0,219028242
6452,916319,223,27006,0,222008330
6438,916357,250,26955,0,224990530
6418,916220,216,27146,0,227988000
6305,916129,213,27353,0,230974292
6212,916130,219,27439,0,233973376
6197,915871,213,27719,0,236970374
6199,915892,201,27708,0,239958040
6152,915762,188,27898,0,242965855
6090,915711,198,28001,0,245966076
5938,915506,186,28370,0,248970361
5902,915336,196,28566,0,251962217
5775,915208,197,28820,0,254955169
5803,914843,190,29164,0,257954030
5737,914776,166,29321,0,260950068
5734,914317,180,29769,0,263927555
5715,914209,178,29898,0,266916388
5705,913896,192,30207,0,269917844
5635,913822,197,30346,0,272910042
5526,914017,178,30279,0,275904654
5502,914058,189,30251,0,278894007
5451,913991,187,30371,0,281882719
5469,913718,177,30636,0,284876120
5513,913483,171,30833,0,287883385
5390,913515,185,30910,0,290888207
5285,913609,183,30923,0,293872784
5299,913202,164,31335,0,296869795
5381,913046,149,31424,0,299863502
5310,912929,154,31607,0,302867139
5279,912716,167,31838,0,305859836
5282,912774,170,31774,0,308853380
5234,912617,176,31973,0,311841072
5179,912540,187,32094,0,314847737
5212,912715,175,31898,0,317840963
5116,912542,171,32171,0,320822032
5148,912385,155,32312,0,323825622
5193,912377,147,32283,0,326830111
5168,912457,158,32217,0,329815959
5123,912415,165,32297,0,332812990
5280,912037,171,32512,0,335801524
5165,911916,171,32748,0,338794550
5117,911832,176,32875,0,341788780
5121,911672,177,33030,0,344772032
5115,911613,174,33098,0,347761300
5057,911331,179,33433,0,350753665
4973,911406,180,33441,0,353752380
4839,911608,171,33382,0,356744993
4748,911237,180,33835,0,359745930
4847,910933,157,34063,0,362744888
4735,910949,169,34147,0,365749444
4642,911145,160,34053,0,368746171
4749,910981,133,34137,0,371731916
4772,910764,133,34331,0,374731333
4669,910933,160,34238,0,377712877
4634,910845,153,34368,0,380709014
4618,911008,135,34239,0,383703230
4509,910998,128,34365,0,386700411
4458,910952,137,34453,0,389698205
4433,911107,115,34345,0,392683786
4396,910997,141,34466,0,395674283
4431,910728,151,34690,0,398664776
4430,910666,155,34749,0,401652273
4409,910404,157,35030,0,404633427
4430,910322,144,35104,0,407629526
4354,909851,144,35651,0,410612191
4364,909743,174,35719,0,413601487
4313,910259,177,35251,0,416588006
4237,910302,166,35295,0,419593975
4264,910029,182,35525,0,422593846
4317,909824,179,35680,0,425610500
4233,909681,182,35904,0,428597196
4297,909422,164,36117,0,431587754
4373,909286,137,36204,0,434587034
4381,909341,133,36145,0,437579405
4378,909036,132,36454,0,440579951
4375,908740,138,36747,0,443576618
4241,908758,126,36875,0,446574143
4224,908352,100,37324,0,449568321
4265,908237,118,37380,0,452565861
4160,908471,125,37244,0,455555374
4182,908548,133,37137,0,458555050
4154,908328,119,37399,0,461556229
4064,908096,137,37703,0,464537436
3983,908061,142,37814,0,467518463
3964,907962,140,37934,0,470508070
4089,908046,151,37714,0,473493978
3979,908095,158,37768,0,476482089
3921,908056,134,37889,0,479484586
3898,908081,126,37895,0,482470185
3930,908188,121,37761,0,485457073
3928,908310,116,37646,0,488448677
3948,907956,131,37965,0,491447512
4032,907658,139,38171,0,494447261
4002,907399,119,38480,0,497430786
3943,907323,126,38608,0,500420719
3875,907218,141,38766,0,503418140
3777,907071,154,38998,0,506413330
3751,907287,146,38816,0,509397418
3684,907365,153,38798,0,512394608
3680,907333,142,38845,0,515376985
