recipients,donors,transconjugants,segregadas,adaptations_number,cycle
949200,794,6,0,0,6293205
949242,742,14,2,0,9369747
949246,730,22,2,0,12371506
949246,731,23,0,0,15361474
949228,745,27,0,0,18357770
949233,739,28,0,0,21356315
949293,686,21,0,0,24354954
949310,672,18,0,0,27354854
949335,647,18,0,0,30354420
949335,645,20,0,0,33349747
949404,565,31,0,0,36345504
949435,536,29,0,0,39352631
949466,513,21,0,0,42350810
949494,487,19,0,0,45343163
949508,475,17,0,0,48326013
949531,457,12,0,0,51319733
949499,492,9,0,0,54299134
949497,493,10,0,0,57297414
949555,434,11,0,0,60292637
949580,410,10,0,0,63288185
949590,403,7,0,0,66284355
949598,398,4,0,0,69280597
949617,373,10,0,0,72292134
949619,368,13,0,0,75283969
949609,377,14,0,0,78276625
949604,379,17,0,0,81274497
949616,365,19,0,0,84275216
949618,357,25,0,0,87272894
949646,331,23,0,0,90260116
949670,308,22,0,0,93255931
949686,292,22,0,0,96251299
949711,276,13,0,0,99238108
949708,282,10,0,0,102216812
949735,251,14,0,0,105210478
949719,263,18,0,0,108200854
949738,254,8,0,0,111191076
949756,233,11,0,0,114175073
949770,218,12,0,0,117182568
949756,233,11,0,0,120188292
949788,204,8,0,0,123177491
949785,206,9,0,0,126164694
949792,197,11,0,0,129157383
949777,208,15,0,0,132150011
949758,223,19,0,0,135145196
949765,209,23,3,0,138124670
949812,173,13,2,0,141121858
949843,138,14,5,0,144124534
949852,126,13,9,0,147113119
949872,105,11,12,0,150099821
949883,97,13,7,0,153101782
949893,95,7,5,0,156095934
949908,84,8,0,0,159096272
949899,93,8,0,0,162090448
949911,80,9,0,0,165090539
949910,84,6,0,0,168081394
949915,80,5,0,0,171086306
949925,72,3,0,0,174085594
949937,59,4,0,0,177085095
949951,48,1,0,0,180065387
949953,47,0,0,0,183054857
949954,46,0,0,0,186052036
949944,53,3,0,0,189038879
949934,65,1,0,0,192038959
949948,52,0,0,0,195027920
949954,46,0,0,0,198015585
949956,44,0,0,0,201005427
949957,43,0,0,0,204006491
949947,53,0,0,0,207001401
949956,43,1,0,0,209987250
949962,37,1,0,0,212979169
949956,42,2,0,0,215966754
949964,35,1,0,0,218954445
949970,30,0,0,0,221937817
949969,31,0,0,0,224921180
949966,34,0,0,0,227909543
949964,36,0,0,0,230902461
949969,31,0,0,0,233898019
949971,29,0,0,0,236892054
949977,23,0,0,0,239889480
949975,24,1,0,0,242878579
949982,18,0,0,0,245877510
949986,14,0,0,0,248868894
949987,13,0,0,0,251859732
949990,10,0,0,0,254855348
949986,14,0,0,0,257861873
949991,9,0,0,0,260852466
949990,10,0,0,0,263851653
949993,7,0,0,0,266842265
949997,3,0,0,0,269838081
949999,1,0,0,0,272829891
949999,1,0,0,0,275819835
949997,3,0,0,0,278811649
950000,0,0,0,0,281801250
