recipients,donors,transconjugants,segregadas,adaptations_number,cycle
948847,729,422,2,0,6253295
948558,756,685,1,0,9325703
948160,743,1097,0,0,12319962
947788,732,1480,0,0,15322978
947302,752,1946,0,0,18315793
946886,763,2350,1,0,21305283
946345,818,2837,0,0,24302170
945832,818,3347,3,0,27306914
945212,833,3952,3,0,30303789
944427,887,4682,4,0,33303444
943715,906,5379,0,0,36308512
942853,921,6226,0,0,39300797
942074,996,6928,2,0,42321739
941306,1013,7680,1,0,45326317
940399,1031,8569,1,0,48326470
939347,1092,9561,0,0,51334924
938227,1163,10609,1,0,54328088
937079,1194,11727,0,0,57327784
936032,1225,12740,3,0,60329341
934906,1261,13830,3,0,63334660
933648,1333,15015,4,0,66353138
932380,1385,16232,3,0,69350047
930904,1393,17701,2,0,72358215
929567,1401,19028,4,0,75363271
927977,1394,20618,11,0,78376808
926484,1446,22065,5,0,81380005
924912,1475,23607,6,0,84390139
923228,1547,25218,7,0,87413422
921724,1584,26684,8,0,90432988
920078,1614,28308,0,0,93450498
918252,1688,30057,3,0,96483225
916460,1702,31832,6,0,99496005
914770,1801,33423,6,0,102523263
912786,1823,35381,10,0,105547418
910768,1835,37394,3,0,108591675
908666,1871,39461,2,0,111621828
906598,1929,41469,4,0,114656052
904433,2016,43541,10,0,117684017
902194,2092,45706,8,0,120713860
899976,2071,47947,6,0,123745675
897441,2130,50416,13,0,126782101
895142,2194,52649,15,0,129814359
892824,2252,54916,8,0,132848460
890524,2315,57145,16,0,135898814
888062,2455,59467,16,0,138953781
885541,2456,61991,12,0,141999707
883195,2538,64259,8,0,145047071
880555,2636,66790,19,0,148103303
877945,2721,69322,12,0,151173117
875498,2858,71636,8,0,154227009
872811,2956,74216,17,0,157283508
869950,3048,76988,14,0,160351649
867134,3073,79781,12,0,163419824
864453,3155,82368,24,0,166496225
861641,3268,85070,21,0,169565483
858574,3382,88030,14,0,172636398
855816,3498,90647,39,0,175707615
852962,3578,93443,17,0,178786674
850210,3651,96121,18,0,181859315
847215,3786,98971,28,0,184923174
844424,3886,101669,21,0,188013594
841336,3953,104688,23,0,191109363
838380,4087,107509,24,0,194202159
835253,4145,110573,29,0,197295082
832361,4212,113408,19,0,200398257
829594,4325,116055,26,0,203484043
826300,4475,119208,17,0,206571845
823166,4558,122259,17,0,209672645
820198,4571,125200,31,0,212778886
817009,4645,128319,27,0,215892403
813821,4715,131441,23,0,218997531
810288,4747,134936,29,0,222108171
807102,4825,138047,26,0,225233504
803780,4908,141292,20,0,228358978
800505,5060,144417,18,0,231487025
797065,5268,147638,29,0,234619481
793342,5349,151278,31,0,237742799
789567,5442,154969,22,0,240872701
786261,5582,158126,31,0,244003546
782353,5635,161970,42,0,247138571
778578,5727,165657,38,0,250274858
774932,5789,169241,38,0,253409448
771399,5922,172633,46,0,256561665
