recipients,donors,transconjugants,segregadas,adaptations_number,cycle
360689,488346,100842,123,0,6471595
300993,494117,154715,175,0,9682608
242856,501020,205912,212,0,12822783
188465,509839,251514,182,0,15993317
141399,519208,289151,242,0,19197317
102657,528559,318564,220,0,22425558
71724,539383,338702,191,0,25672250
48490,549890,351430,190,0,28933719
32057,560977,356765,201,0,32213862
20512,572199,357094,195,0,35484093
12953,583651,353201,195,0,38752901
7895,595649,346275,181,0,42019290
4754,606904,338166,176,0,45262697
2712,617758,329367,163,0,48504069
1547,629098,319147,208,0,51751565
814,640313,308659,214,0,54988894
390,651479,297888,243,0,58208706
191,662235,287375,199,0,61419948
69,672425,277297,209,0,64637584
23,682908,266851,218,0,67829265
5,693586,256230,179,0,71027139
0,703951,245868,181,0,74219140
0,714164,235670,166,0,77396958
0,724117,225688,195,0,80567415
0,733499,216298,203,0,83730669
0,743303,206487,210,0,86886564
0,752422,197391,187,0,90042005
0,761820,187991,189,0,93172741
0,770497,179309,194,0,96304727
0,779546,170259,195,0,99439533
0,787959,161860,181,0,102554692
0,795836,153937,227,0,105668241
0,804048,145757,195,0,108777279
0,811308,138491,201,0,111872042
0,818677,131139,184,0,114967329
0,825875,123940,185,0,118060913
0,832795,117027,178,0,121154834
0,838866,110939,195,0,124230794
0,845092,104695,213,0,127293489
0,851081,98718,201,0,130369091
0,856557,93257,186,0,133432584
0,861840,87928,232,0,136491221
0,866051,83709,240,0,139551848
0,871004,78782,214,0,142602591
0,875296,74519,185,0,145659610
0,879721,70082,197,0,148697468
0,883941,65839,220,0,151735625
0,887946,61879,175,0,154781500
0,891403,58386,211,0,157817936
0,895009,54815,176,0,160844419
0,898244,51566,190,0,163870746
0,901229,48565,206,0,166907735
0,903887,45935,178,0,169931925
0,906529,43268,203,0,172957054
0,909140,40676,184,0,175987892
0,911595,38168,237,0,179004850
0,913733,36068,199,0,182036416
0,915847,33944,209,0,185048965
0,917985,31826,189,0,188057455
0,920004,29816,180,0,191069973
0,921553,28264,183,0,194081600
0,923000,26787,213,0,197103268
0,924383,25431,186,0,200107950
0,926199,23609,192,0,203120934
0,927534,22271,195,0,206135844
0,928710,21090,200,0,209143819
0,930047,19754,199,0,212140690
0,931184,18617,199,0,215148030
0,932121,17674,205,0,218135718
0,932983,16814,203,0,221130602
0,933848,15952,200,0,224146150
0,934713,15109,178,0,227142614
0,935215,14603,182,0,230150010
0,935906,13916,178,0,233146448
0,936504,13308,188,0,236143707
0,936992,12792,216,0,239143562
0,937565,12252,183,0,242149451
0,938041,11769,190,0,245148922
0,938472,11328,200,0,248155743
0,939066,10745,189,0,251164512
0,939558,10248,194,0,254174761
0,939785,10015,200,0,257182928
0,940139,9675,186,0,260188093
0,940639,9175,186,0,263189937
0,941023,8799,178,0,266205027
0,941332,8483,185,0,269202292
0,941597,8221,182,0,272207602
0,941746,8025,229,0,275199630
0,942010,7787,203,0,278198455
0,942357,7433,210,0,281210045
0,942652,7151,197,0,284203912
0,942738,7054,208,0,287201189
0,943075,6716,209,0,290197371
0,943076,6713,211,0,293196744
0,943216,6603,181,0,296184669
0,943291,6513,196,0,299182940
0,943506,6298,196,0,302178790
0,943626,6166,208,0,305175157
0,943691,6104,205,0,308178139
0,943698,6086,216,0,311174114
0,943631,6127,242,0,314171313
0,943656,6144,200,0,317171358
0,943727,6083,190,0,320153609
0,943907,5898,195,0,323152641
0,943909,5884,207,0,326155625
0,944005,5815,180,0,329152072
0,944051,5771,178,0,332137609
0,944052,5740,208,0,335127156
0,944101,5668,231,0,338115566
0,944158,5639,203,0,341118686
0,944220,5587,193,0,344122914
0,944404,5402,194,0,347125331
0,944586,5221,193,0,350133601
0,944594,5216,190,0,353128024
0,944654,5137,209,0,356133949
0,944688,5128,184,0,359127655
0,944778,5010,212,0,362136034
0,944792,5033,175,0,365136166
0,944741,5038,221,0,368125148
0,944768,5026,206,0,371109064
0,944892,4921,187,0,374097148
0,944777,5021,202,0,377099978
0,944675,5140,185,0,380093344
0,944690,5075,235,0,383084502
0,944628,5167,205,0,386077729
0,944697,5110,193,0,389079194
0,944631,5192,177,0,392068782
0,944508,5305,187,0,395071633
0,944482,5314,204,0,398069900
0,944397,5404,199,0,401071331
0,944290,5508,202,0,404067567
0,944396,5412,192,0,407062099
0,944314,5479,207,0,410065553
0,944485,5303,212,0,413063936
0,944415,5378,207,0,416056380
0,944418,5370,212,0,419050288
0,944401,5396,203,0,422064291
0,944414,5381,205,0,425059743
0,944369,5410,221,0,428062471
0,944311,5491,198,0,431048899
0,944386,5410,204,0,434052981
0,944402,5375,223,0,437051143
0,944562,5240,198,0,440063832
0,944584,5237,179,0,443068598
0,944594,5243,163,0,446060749
0,944396,5379,225,0,449062172
0,944429,5361,210,0,452061631
0,944595,5208,197,0,455056161
0,944461,5351,188,0,458059888
0,944424,5367,209,0,461055288
0,944423,5384,193,0,464056158
0,944503,5301,196,0,467061229
0,944399,5378,223,0,470065411
0,944521,5273,206,0,473058278
0,944585,5250,165,0,476048166
0,944570,5230,200,0,479042269
0,944580,5219,201,0,482044296
0,944495,5302,203,0,485032985
0,944469,5318,213,0,488037608
0,944450,5367,183,0,491041752
0,944408,5400,192,0,494043140
0,944456,5362,182,0,497033317
0,944525,5282,193,0,500037092
0,944330,5464,206,0,503034565
0,944399,5417,184,0,506032421
0,944467,5334,199,0,509028430
0,944627,5191,182,0,512027046
0,944501,5337,162,0,515023634
0,944620,5156,224,0,518020967
0,944583,5224,193,0,521017052
0,944578,5221,201,0,524011946
0,944561,5240,199,0,527013931
0,944644,5149,207,0,530011250
0,944657,5159,184,0,532999583
0,944720,5100,180,0,535998446
0,944549,5251,200,0,539002834
0,944543,5274,183,0,542010724
0,944434,5344,222,0,545006219
0,944395,5380,225,0,547996376
0,944419,5394,187,0,550988668
0,944416,5387,197,0,553985775
0,944426,5375,199,0,556987792
0,944420,5398,182,0,559985630
0,944422,5357,221,0,562985421
0,944430,5353,217,0,565996984
0,944493,5303,204,0,568993889
0,944578,5213,209,0,572007814
0,944525,5253,222,0,575011210
0,944578,5209,213,0,578005721
0,944514,5287,199,0,580998127
0,944412,5363,225,0,583998391
0,944404,5387,209,0,586994392
0,944396,5402,202,0,589996561
0,944489,5312,199,0,592999772
0,944634,5154,212,0,595999382
0,944646,5150,204,0,598993875
0,944567,5219,214,0,601995433
0,944480,5296,224,0,604976056
0,944476,5321,203,0,607973912
0,944323,5462,215,0,610976455
0,944336,5472,192,0,613977670
0,944300,5496,204,0,616979890
0,944455,5354,191,0,619979329
0,944327,5494,179,0,622982225
0,944179,5607,214,0,625967344
0,944201,5592,207,0,628971781
0,944131,5663,206,0,631959034
0,944167,5638,195,0,634957752
0,944120,5698,182,0,637950835
0,943964,5859,177,0,640933197
0,944000,5778,222,0,643938615
0,943925,5872,203,0,646933769
0,943980,5820,200,0,649936628
0,944078,5756,166,0,652930636
0,944154,5669,177,0,655916611
0,944159,5639,202,0,658917828
0,944077,5728,195,0,661922776
0,944034,5763,203,0,664920275
0,944028,5764,208,0,667919214
0,944166,5638,196,0,670921893
0,944051,5746,203,0,673909377
0,944059,5745,196,0,676906058
0,944066,5721,213,0,679910970
0,944201,5606,193,0,682906206
0,944222,5614,164,0,685903220
0,944147,5600,253,0,688916954
0,944019,5801,180,0,691916964
0,944107,5693,200,0,694902843
0,944242,5578,180,0,697896220
0,944288,5523,189,0,700897197
0,944167,5658,175,0,703888245
0,944119,5667,214,0,706893170
0,944061,5703,236,0,709880914
0,944005,5798,197,0,712879100
0,943979,5817,204,0,715876059
0,944043,5756,201,0,718857068
0,944133,5656,211,0,721848749
0,944183,5617,200,0,724846939
