recipients,donors,transconjugants,segregadas,adaptations_number,cycle
9535,934711,43,5711,0,6281968
9527,934070,70,6333,0,9362077
9487,933553,77,6883,0,12373097
9425,933138,99,7338,0,15376029
9289,932798,145,7768,0,18376396
9139,932603,143,8115,0,21373031
9055,932274,160,8511,0,24365791
8949,931961,164,8926,0,27356708
8906,931810,154,9130,0,30353421
8816,931609,170,9405,0,33352118
8884,931061,184,9871,0,36349249
8941,930688,183,10188,0,39340767
8907,930424,164,10505,0,42338975
8770,930070,177,10983,0,45341592
8949,929489,173,11389,0,48334469
8900,929211,165,11724,0,51336874
8911,928885,174,12030,0,54339643
9024,928315,170,12491,0,57329526
8839,928077,182,12902,0,60323855
8733,927866,190,13211,0,63329713
8596,927660,202,13542,0,66335959
8507,927181,212,14100,0,69328682
8405,926943,222,14430,0,72326728
8302,926654,221,14823,0,75314321
8396,926248,221,15135,0,78306500
8294,926077,216,15413,0,81305996
8210,925692,192,15906,0,84307724
8216,925415,191,16178,0,87299976
8176,925326,207,16291,0,90299014
8227,924721,189,16863,0,93305342
8207,924494,210,17089,0,96293664
8143,924329,193,17335,0,99293158
7972,923918,239,17871,0,102285005
7773,923766,234,18227,0,105278862
7803,923229,221,18747,0,108279568
7726,923099,226,18949,0,111273854
7696,922989,228,19087,0,114273128
7701,922779,215,19305,0,117264679
7675,922245,201,19879,0,120249258
7612,922078,198,20112,0,123250149
7592,921852,235,20321,0,126248181
7560,921423,254,20763,0,129240388
7507,921252,246,20995,0,132228478
7505,921004,231,21260,0,135215989
7524,920812,212,21452,0,138219639
7480,920745,200,21575,0,141216939
7349,920388,191,22072,0,144207507
7336,920000,181,22483,0,147219781
7279,919472,180,23069,0,150224927
7190,919231,164,23415,0,153221944
7163,918903,177,23757,0,156203897
7123,918869,214,23794,0,159210400
7110,918789,209,23892,0,162206939
7182,918460,203,24155,0,165208131
7281,918199,185,24335,0,168197898
7317,917588,216,24879,0,171196497
7141,917740,217,24902,0,174186392
7086,917611,228,25075,0,177171955
7031,917412,232,25325,0,180165362
6897,917422,234,25447,0,183152087
6842,917365,215,25578,0,186155022
6727,917423,206,25644,0,189143860
6741,917464,195,25600,0,192134997
6742,917476,175,25607,0,195127132
6646,917057,200,26097,0,198123728
6614,916768,200,26418,0,201123792
6596,916744,203,26457,0,204121821
6491,916779,186,26544,0,207114117
6477,916804,183,26536,0,210107213
6418,916991,174,26417,0,213108850
