recipients,donors,transconjugants,segregadas,adaptations_number,cycle
949165,797,31,7,0,6376627
949157,777,60,6,0,9458399
949145,784,63,8,0,12469079
949126,796,68,10,0,15466344
949123,774,95,8,0,18457289
949071,831,89,9,0,21455851
949056,845,94,5,0,24441295
949061,842,95,2,0,27441963
949083,825,92,0,0,30451541
949065,832,103,0,0,33447653
949072,831,97,0,0,36422622
949075,811,114,0,0,39426600
949048,833,119,0,0,42416307
949078,803,119,0,0,45424738
949067,803,130,0,0,48421021
949066,804,129,1,0,51418246
949074,789,136,1,0,54413890
949083,781,132,4,0,57419845
949101,793,101,5,0,60396375
949126,745,110,19,0,63401375
949094,772,116,18,0,66394876
949097,757,124,22,0,69389431
949107,754,116,23,0,72395287
949139,730,110,21,0,75389481
949160,705,113,22,0,78374471
949181,691,109,19,0,81385195
949206,674,105,15,0,84371108
949233,646,107,14,0,87360862
949225,653,108,14,0,90357375
949212,679,96,13,0,93349452
949195,687,106,12,0,96353537
949212,674,101,13,0,99350399
949166,722,95,17,0,102336099
949156,726,96,22,0,105335711
949122,739,118,21,0,108331184
949130,745,104,21,0,111327381
949088,778,114,20,0,114307171
949105,745,130,20,0,117304369
949092,772,116,20,0,120296648
949068,810,105,17,0,123288611
949058,827,100,15,0,126275146
948993,858,136,13,0,129273224
948990,870,128,12,0,132272913
948947,909,134,10,0,135253033
948941,915,130,14,0,138235199
948937,929,117,17,0,141223998
948901,945,140,14,0,144215500
948911,943,131,15,0,147215028
948939,912,138,11,0,150203400
948915,938,134,13,0,153196879
948881,964,147,8,0,156196177
948934,925,135,6,0,159189208
948949,900,140,11,0,162187459
948917,901,168,14,0,165188865
948889,942,158,11,0,168184370
948909,921,150,20,0,171177657
948904,952,131,13,0,174169910
948888,958,138,16,0,177162350
948896,957,134,13,0,180146774
948882,971,135,12,0,183136774
948873,973,136,18,0,186132246
948873,966,140,21,0,189122954
948888,956,133,23,0,192123432
948829,985,162,24,0,195119390
948845,967,162,26,0,198110850
948868,952,159,21,0,201106656
948863,948,177,12,0,204093107
948870,960,154,16,0,207092217
948909,961,114,16,0,210082300
948954,901,129,16,0,213077892
948937,922,131,10,0,216070840
948913,948,128,11,0,219056124
948885,976,132,7,0,222046020
948881,968,137,14,0,225049977
948878,949,152,21,0,228053272
948893,929,152,26,0,231054130
948901,929,148,22,0,234046670
948945,898,130,27,0,237031374
948911,936,124,29,0,240033929
948918,937,121,24,0,243025230
948931,924,121,24,0,246004251
948890,957,129,24,0,248998546
948825,1020,126,29,0,251995725
948864,978,123,35,0,254992046
948824,1019,123,34,0,257990417
948856,995,119,30,0,260986501
948852,997,125,26,0,263980933
948808,1026,134,32,0,266986108
948846,957,158,39,0,269974387
948856,948,158,38,0,272969306
948830,976,157,37,0,275965713
948792,1009,166,33,0,278957606
948832,990,144,34,0,281955326
948863,984,123,30,0,284948394
948879,964,124,33,0,287942774
948865,989,118,28,0,290939903
948895,950,126,29,0,293937112
948859,983,126,32,0,296942848
948902,964,112,22,0,299942663
948898,957,122,23,0,302945947
948925,931,118,26,0,305939164
948945,904,131,20,0,308943061
948905,943,127,25,0,311931465
948925,935,122,18,0,314915253
948904,944,142,10,0,317913375
948894,951,150,5,0,320911739
948855,994,149,2,0,323904712
948846,991,162,1,0,326902847
948826,1006,164,4,0,329908827
948822,1023,146,9,0,332906052
948844,982,167,7,0,335911459
948878,947,169,6,0,338905282
948838,1011,150,1,0,341902247
948857,1001,142,0,0,344910674
948827,1033,139,1,0,347902745
948827,1036,136,1,0,350898890
948801,1058,138,3,0,353891046
948808,1051,135,6,0,356876138
948814,1041,142,3,0,359868103
948812,1055,133,0,0,362866843
948824,1056,120,0,0,365866105
948835,1038,127,0,0,368864609
948816,1057,127,0,0,371851634
948852,1022,125,1,0,374849792
948835,1014,148,3,0,377846152
948786,1066,146,2,0,380844558
948782,1066,151,1,0,383848338
948771,1081,147,1,0,386847106
948746,1102,150,2,0,389853793
948746,1110,140,4,0,392848242
948741,1103,151,5,0,395841755
948767,1101,126,6,0,398832112
948755,1104,134,7,0,401814671
948772,1099,123,6,0,404816533
948785,1090,120,5,0,407811843
948797,1057,135,11,0,410802035
948791,1077,123,9,0,413792584
948784,1100,109,7,0,416795552
948794,1082,108,16,0,419804103
948748,1108,124,20,0,422791505
948819,1045,116,20,0,425789440
948824,1020,126,30,0,428795487
948829,999,142,30,0,431795276
948803,1012,149,36,0,434804627
948833,987,138,42,0,437798062
948865,977,119,39,0,440783906
948831,999,129,41,0,443781275
948834,979,135,52,0,446778239
948853,997,111,39,0,449779962
948896,961,109,34,0,452781307
948921,954,100,25,0,455776609
948940,934,104,22,0,458767253
948844,1026,113,17,0,461761675
948850,1023,105,22,0,464749858
948846,1003,132,19,0,467746711
948832,1017,129,22,0,470739276
948846,1009,122,23,0,473722739
948896,963,117,24,0,476725375
948878,975,128,19,0,479735254
948861,988,133,18,0,482723524
948879,968,131,22,0,485721267
948879,973,123,25,0,488724039
948877,968,128,27,0,491721140
948856,997,117,30,0,494715840
948765,1072,126,37,0,497715857
948808,1017,137,38,0,500712456
948814,1022,119,45,0,503701662
948766,1056,118,60,0,506694064
948778,1054,108,60,0,509698963
948776,1054,100,70,0,512686118
948796,1031,105,68,0,515688464
948815,988,128,69,0,518682981
