recipients,donors,transconjugants,segregadas,adaptations_number,cycle
942732,7211,43,14,0,6443369
942857,7063,67,13,0,9552174
943133,6741,107,19,0,12543157
943196,6650,121,33,0,15543152
943453,6363,133,51,0,18545266
943587,6215,154,44,0,21549011
943766,6017,164,53,0,24541001
943996,5750,182,72,0,27557940
943980,5719,235,66,0,30555353
944134,5544,246,76,0,33545549
944204,5440,267,89,0,36539512
944300,5300,300,100,0,39531191
944360,5186,334,120,0,42517142
944488,5030,351,131,0,45512419
944679,4852,330,139,0,48500611
944773,4740,329,158,0,51500164
944824,4679,327,170,0,54485573
944945,4547,337,171,0,57482700
945018,4511,322,149,0,60488272
945116,4401,327,156,0,63481550
945365,4149,321,165,0,66479971
945615,3893,315,177,0,69488628
945654,3835,328,183,0,72473856
945732,3763,323,182,0,75471370
945938,3602,279,181,0,78467761
945999,3501,283,217,0,81467902
946127,3375,287,211,0,84466046
946123,3334,294,249,0,87467873
946273,3214,287,226,0,90460085
946347,3131,301,221,0,93451649
946396,3044,316,244,0,96440825
946461,2940,356,243,0,99438577
946503,2905,337,255,0,102451057
946623,2758,346,273,0,105441452
946744,2637,362,257,0,108435718
946859,2526,336,279,0,111433123
946898,2525,293,284,0,114431076
946969,2461,288,282,0,117445904
946976,2472,285,267,0,120440910
947056,2380,261,303,0,123445768
947195,2208,270,327,0,126449715
947305,2131,259,305,0,129438546
947404,2026,254,316,0,132435249
947563,1859,240,338,0,135437181
947558,1836,260,346,0,138427440
947567,1792,258,383,0,141425624
947688,1680,272,360,0,144426933
947741,1661,244,354,0,147421761
947789,1612,226,373,0,150413858
947849,1609,200,342,0,153407284
948024,1468,204,304,0,156397391
948084,1425,198,293,0,159388394
948115,1409,182,294,0,162390520
948150,1390,185,275,0,165385803
948239,1326,166,269,0,168394268
948269,1309,150,272,0,171389937
948302,1287,124,287,0,174390833
948312,1280,112,296,0,177396527
948366,1214,105,315,0,180399345
948404,1191,97,308,0,183398318
948422,1174,108,296,0,186383685
948462,1122,122,294,0,189381359
948522,1077,119,282,0,192375015
948559,1055,114,272,0,195366260
948639,983,107,271,0,198367539
948675,943,116,266,0,201369013
948728,914,99,259,0,204361645
948764,890,103,243,0,207359665
948793,831,115,261,0,210354755
948851,807,105,237,0,213354030
948900,754,100,246,0,216341941
948976,692,102,230,0,219338568
948970,715,93,222,0,222335399
948997,676,90,237,0,225330117
948996,677,92,235,0,228325587
948972,699,91,238,0,231317097
948965,700,95,240,0,234327116
948974,677,101,248,0,237310918
949049,620,92,239,0,240305129
949058,594,95,253,0,243296603
949128,548,80,244,0,246291436
949172,536,57,235,0,249290510
949242,495,38,225,0,252285976
949276,481,28,215,0,255278966
949256,491,23,230,0,258264711
949307,478,21,194,0,261261082
949337,439,23,201,0,264258812
949341,430,26,203,0,267255585
949394,382,26,198,0,270254735
949429,335,23,213,0,273248336
949381,364,13,242,0,276245161
949372,374,8,246,0,279237687
949367,366,15,252,0,282226716
949383,327,26,264,0,285216234
949387,320,25,268,0,288210170
949403,289,26,282,0,291198232
949415,272,21,292,0,294198651
949437,272,21,270,0,297188900
949426,258,29,287,0,300189655
949407,269,41,283,0,303159599
949442,252,42,264,0,306142128
949467,225,38,270,0,309137433
949450,223,39,288,0,312133537
949472,204,45,279,0,315122014
949502,197,46,255,0,318111044
949525,215,39,221,0,321111327
949514,213,50,223,0,324122910
949519,213,44,224,0,327132230
949501,211,43,245,0,330115302
949520,213,31,236,0,333114909
949528,201,28,243,0,336114449
949536,192,36,236,0,339108084
949528,213,28,231,0,342104453
949547,219,23,211,0,345104806
949510,222,29,239,0,348105437
949580,191,23,206,0,351105622
949625,194,24,157,0,354099064
949611,186,32,171,0,357079338
949617,191,27,165,0,360077941
949659,162,23,156,0,363064473
949660,173,21,146,0,366043685
949684,155,15,146,0,369049366
949709,129,16,146,0,372052284
949700,137,18,145,0,375042776
949701,143,24,132,0,378033384
949682,162,29,127,0,381020854
949699,122,28,151,0,384006850
949726,116,20,138,0,387013886
949736,114,16,134,0,389998561
949741,110,13,136,0,392984306
949751,101,10,138,0,395984202
949762,100,13,125,0,398975653
949763,100,19,118,0,401966141
949764,92,21,123,0,404962443
949777,73,19,131,0,407964413
949799,52,17,132,0,410971361
949814,57,14,115,0,413962536
949825,59,15,101,0,416966558
949842,60,11,87,0,419967639
949848,62,7,83,0,422961226
949852,52,7,89,0,425948622
949874,32,4,90,0,428939202
949866,27,10,97,0,431932195
949872,31,5,92,0,434923402
949879,30,4,87,0,437912144
949868,36,3,93,0,440898007
949885,23,3,89,0,443881655
949880,27,1,92,0,446867242
949871,29,5,95,0,449845817
949889,34,3,74,0,452837582
949890,31,3,76,0,455819432
949896,29,1,74,0,458811743
949893,23,1,83,0,461805164
949869,33,5,93,0,464809922
949877,35,4,84,0,467815465
949878,44,4,74,0,470811883
949893,30,9,68,0,473796577
949889,28,11,72,0,476784764
949898,20,8,74,0,479782977
949896,20,10,74,0,482774262
949896,22,7,75,0,485758710
949887,23,11,79,0,488755334
949885,28,11,76,0,491751139
949891,29,6,74,0,494741891
949893,25,9,73,0,497731685
949897,22,6,75,0,500725143
949894,21,5,80,0,503721724
949899,26,3,72,0,506719998
949881,34,2,83,0,509714256
949882,33,1,84,0,512696265
949876,38,1,85,0,515693068
949874,41,1,84,0,518685224
949860,45,5,90,0,521681655
949854,47,2,97,0,524681595
949854,38,2,106,0,527673876
949843,38,2,117,0,530668528
949845,38,2,115,0,533668212
949861,19,2,118,0,536660176
949860,23,3,114,0,539664266
949859,36,3,102,0,542655878
949874,33,1,92,0,545644014
949898,34,0,68,0,548643613
949888,39,0,73,0,551635849
949893,39,0,68,0,554640276
949889,30,0,81,0,557645286
949900,28,0,72,0,560640136
949894,29,0,77,0,563622672
949883,37,0,80,0,566610625
949888,40,0,72,0,569612050
949898,32,0,70,0,572610058
949907,27,0,66,0,575608883
949901,30,1,68,0,578607753
949900,31,1,68,0,581611086
949900,19,2,79,0,584620310
949890,25,1,84,0,587627447
949906,20,0,74,0,590628726
949913,10,0,77,0,593616083
949910,12,0,78,0,596615200
949916,10,0,74,0,599622034
949907,9,0,84,0,602613049
949881,20,0,99,0,605595853
949880,16,0,104,0,608605715
949894,16,0,90,0,611605892
949892,12,0,96,0,614607072
949883,8,0,109,0,617598375
949878,7,0,115,0,620596118
949897,11,0,92,0,623595965
949908,7,0,85,0,626588794
949900,13,0,87,0,629568800
949888,15,0,97,0,632559520
949902,14,0,84,0,635554025
949908,14,0,78,0,638548179
949921,14,0,65,0,641547168
