recipients,donors,transconjugants,segregadas,adaptations_number,cycle
8803,936855,799,3543,0,6347305
8483,936703,1109,3705,0,9442367
8157,936828,1331,3684,0,12439487
7899,937070,1528,3503,0,15434373
7659,937201,1782,3358,0,18429938
7263,937474,1908,3355,0,21426229
6923,937744,2022,3311,0,24425313
6591,937892,2120,3397,0,27428217
6237,938377,2231,3155,0,30434247
6026,938632,2229,3113,0,33423088
5764,938959,2348,2929,0,36426861
5555,939272,2319,2854,0,39423534
5269,939409,2380,2942,0,42422759
5116,939706,2427,2751,0,45426716
4861,940069,2464,2606,0,48421210
4677,940284,2466,2573,0,51428738
4509,940530,2378,2583,0,54426306
4221,940792,2399,2588,0,57429410
3882,941277,2339,2502,0,60424662
3739,941494,2243,2524,0,63428918
3479,941909,2205,2407,0,66440309
3286,942235,2110,2369,0,69436297
2999,942570,2036,2395,0,72436901
2894,942723,1980,2403,0,75431533
2660,943162,1970,2208,0,78433612
2477,943292,1943,2288,0,81428551
2304,943510,1923,2263,0,84415105
2125,943692,1869,2314,0,87422745
2009,943896,1828,2267,0,90414024
1871,944211,1763,2155,0,93414258
1802,944254,1697,2247,0,96406916
1706,944382,1673,2239,0,99412093
1550,944514,1689,2247,0,102410935
1412,944701,1690,2197,0,105405378
1296,944843,1646,2215,0,108396670
1239,944969,1586,2206,0,111390238
1090,945004,1590,2316,0,114389439
937,945204,1551,2308,0,117397714
847,945543,1492,2118,0,120396375
772,945745,1444,2039,0,123404699
736,945735,1461,2068,0,126399549
679,945996,1354,1971,0,129390863
636,946032,1349,1983,0,132388142
595,946145,1309,1951,0,135372732
523,946140,1319,2018,0,138372246
480,946171,1308,2041,0,141360003
444,946087,1265,2204,0,144345194
375,946327,1222,2076,0,147343017
334,946387,1210,2069,0,150336717
282,946494,1181,2043,0,153332272
261,946527,1226,1986,0,156329747
210,946476,1211,2103,0,159333807
204,946500,1171,2125,0,162322111
197,946547,1141,2115,0,165317187
186,946731,1100,1983,0,168321694
168,946751,1066,2015,0,171324086
138,946798,988,2076,0,174318233
136,946834,952,2078,0,177305829
119,946864,909,2108,0,180303426
115,946758,887,2240,0,183298791
111,946634,907,2348,0,186291609
105,946622,875,2398,0,189287083
84,946524,945,2447,0,192277856
95,946603,893,2409,0,195274091
88,946660,901,2351,0,198271581
79,946699,869,2353,0,201265243
61,946825,910,2204,0,204259579
66,946859,926,2149,0,207253001
51,946855,893,2201,0,210246808
63,946930,888,2119,0,213246989
60,946966,856,2118,0,216247982
46,946998,867,2089,0,219245561
43,946976,897,2084,0,222224984
32,947005,873,2090,0,225208685
25,946999,897,2079,0,228204449
14,947004,858,2124,0,231207996
11,947007,867,2115,0,234207403
8,946979,835,2178,0,237188159
7,946933,849,2211,0,240173112
3,946954,868,2175,0,243168442
1,946948,834,2217,0,246156505
0,946899,859,2242,0,249155660
0,946891,827,2282,0,252151790
0,946846,825,2329,0,255140611
0,946940,797,2263,0,258130229
0,947036,798,2166,0,261132768
0,947061,767,2172,0,264132831
0,946978,838,2184,0,267135141
0,947008,812,2180,0,270141306
0,946988,811,2201,0,273132488
0,946845,814,2341,0,276131220
0,946814,843,2343,0,279126181
0,946742,858,2400,0,282115264
0,946791,892,2317,0,285101442
0,946826,851,2323,0,288105530
0,946844,887,2269,0,291109938
0,946928,884,2188,0,294107374
0,946859,860,2281,0,297108615
0,946850,815,2335,0,300120110
0,946994,802,2204,0,303115236
0,947000,825,2175,0,306109770
0,946982,836,2182,0,309110419
0,946999,810,2191,0,312099681
0,946985,843,2172,0,315101255
0,947040,793,2167,0,318103602
0,946971,854,2175,0,321096805
0,946849,849,2302,0,324083828
0,946818,871,2311,0,327071551
0,946871,855,2274,0,330065435
0,947011,822,2167,0,333059885
0,946989,854,2157,0,336058368
0,947006,890,2104,0,339062984
0,946891,942,2167,0,342045466
0,946887,871,2242,0,345042891
0,946737,923,2340,0,348045842
0,946728,888,2384,0,351050961
0,946793,861,2346,0,354044211
0,946779,867,2354,0,357045700
0,946681,954,2365,0,360043181
0,946752,930,2318,0,363033257
0,946861,906,2233,0,366038173
0,946908,827,2265,0,369040939
0,946939,806,2255,0,372032516
0,946935,784,2281,0,375033936
