recipients,donors,transconjugants,segregadas,adaptations_number,cycle
937562,10399,2036,3,0,6369723
936151,10717,3128,4,0,9462093
935005,10926,4064,5,0,12467879
933803,11485,4707,5,0,15462788
932738,11928,5327,7,0,18458647
931663,12560,5766,11,0,21453985
930484,13189,6305,22,0,24458428
929479,13782,6714,25,0,27465116
928578,14332,7083,7,0,30464217
927709,15035,7244,12,0,33463115
926694,15681,7614,11,0,36472042
925701,16356,7937,6,0,39472302
924740,17150,8105,5,0,42489541
923512,18051,8426,11,0,45497222
922303,18975,8711,11,0,48499788
921137,19801,9053,9,0,51498851
919901,20898,9191,10,0,54507072
918632,21904,9458,6,0,57506826
917521,22770,9703,6,0,60529985
916278,23705,10005,12,0,63522827
914956,24737,10298,9,0,66541588
913670,25730,10587,13,0,69560268
912546,26712,10729,13,0,72582161
911171,27867,10952,10,0,75595417
909864,28981,11141,14,0,78596932
908421,30118,11444,17,0,81618433
907292,31058,11639,11,0,84638101
906031,32241,11699,29,0,87647839
904634,33372,11963,31,0,90663229
903355,34445,12182,18,0,93677493
901979,35657,12346,18,0,96690992
900802,36730,12448,20,0,99701869
899495,37816,12660,29,0,102731836
898166,38871,12941,22,0,105746994
896849,40068,13067,16,0,108759250
895380,41445,13142,33,0,111778227
894114,42568,13275,43,0,114797229
892474,43896,13595,35,0,117814448
890676,45327,13967,30,0,120845741
889025,46710,14235,30,0,123871973
887608,48175,14184,33,0,126886737
885914,49652,14393,41,0,129907271
884145,51258,14539,58,0,132930083
882383,52765,14803,49,0,135951118
880843,54130,14975,52,0,138956035
878951,55767,15219,63,0,141986947
877164,57387,15402,47,0,145016344
875219,59116,15610,55,0,148033978
873095,60941,15919,45,0,151052258
871165,62624,16141,70,0,154074769
869207,64304,16423,66,0,157092227
867387,65866,16680,67,0,160119958
865403,67551,16960,86,0,163130790
863660,69249,17018,73,0,166154316
861647,71049,17240,64,0,169186460
859857,72732,17329,82,0,172208648
857505,74944,17471,80,0,175228754
855577,76819,17547,57,0,178254291
853523,78565,17851,61,0,181283177
851298,80539,18097,66,0,184318633
849447,82512,17985,56,0,187350628
847237,84509,18201,53,0,190376337
845059,86719,18152,70,0,193406651
842861,88719,18364,56,0,196429061
840622,90591,18717,70,0,199455887
838527,92596,18817,60,0,202480399
836340,94532,19039,89,0,205511938
834144,96606,19166,84,0,208530470
831870,98558,19497,75,0,211557590
829696,100680,19553,71,0,214562773
827371,102730,19836,63,0,217589898
825134,104669,20141,56,0,220622230
822706,106498,20722,74,0,223651192
820416,108690,20799,95,0,226685318
818001,111011,20896,92,0,229702478
815747,113222,20917,114,0,232731530
813490,115585,20820,105,0,235771783
811043,117802,21047,108,0,238799313
808987,119697,21221,95,0,241831697
806269,122369,21263,99,0,244852606
804031,124392,21440,137,0,247887695
801491,126691,21683,135,0,250928065
799198,128932,21739,131,0,253949207
796817,131283,21767,133,0,256980728
794323,133793,21754,130,0,259996668
791505,136284,22085,126,0,263028091
788852,138729,22302,117,0,266064839
786340,141078,22465,117,0,269100437
783682,143592,22618,108,0,272134313
781033,146412,22444,111,0,275174608
778490,148706,22685,119,0,278215053
775772,151289,22820,119,0,281248362
773370,153681,22833,116,0,284284063
770607,156121,23171,101,0,287329109
767745,158869,23253,133,0,290370877
764982,161470,23434,114,0,293396486
762115,164259,23498,128,0,296441801
759455,166762,23637,146,0,299470469
756659,169389,23809,143,0,302504649
753866,172125,23850,159,0,305534258
751022,174636,24203,139,0,308580608
748194,177412,24236,158,0,311612995
745312,180254,24275,159,0,314652213
742203,182928,24701,168,0,317687656
739359,185536,24938,167,0,320725180
736642,188322,24872,164,0,323765540
733894,190787,25170,149,0,326799881
730976,193900,24961,163,0,329825051
728503,196547,24806,144,0,332873491
725715,199379,24747,159,0,335911065
722444,202176,25221,159,0,338953852
719993,204944,24889,174,0,341992742
716874,207755,25208,163,0,345032797
714077,210955,24831,137,0,348071106
711068,213662,25151,119,0,351113410
708145,216576,25171,108,0,354166732
705081,219551,25259,109,0,357202640
701957,222221,25695,127,0,360249593
698956,224864,26066,114,0,363282176
695923,227589,26347,141,0,366333695
692927,230503,26429,141,0,369370412
690058,233378,26421,143,0,372414897
686963,236358,26554,125,0,375457546
683948,239243,26668,141,0,378496241
681042,242027,26794,137,0,381532146
677974,245193,26692,141,0,384564283
675182,247842,26843,133,0,387608870
672327,250676,26859,138,0,390647572
669251,253902,26729,118,0,393697705
665993,256958,26883,166,0,396738056
662804,260316,26752,128,0,399782606
659769,263300,26808,123,0,402814445
656625,266213,26999,163,0,405839445
652881,269611,27345,163,0,408871669
649669,272612,27571,148,0,411901237
646879,275235,27723,163,0,414924699
643627,278314,27917,142,0,417973642
640387,281358,28091,164,0,421027766
636970,284516,28356,158,0,424073806
633860,287258,28713,169,0,427100410
630462,290462,28927,149,0,430127041
627011,293755,29102,132,0,433171513
624024,296613,29227,136,0,436203926
620234,300379,29249,138,0,439254113
616855,303728,29300,117,0,442291821
613578,307211,29104,107,0,445331925
610422,310523,28947,108,0,448362486
606979,313744,29157,120,0,451396646
603989,316724,29161,126,0,454446385
600502,319924,29434,140,0,457497595
597396,323025,29418,161,0,460540394
593997,326774,29079,150,0,463582082
590429,329883,29536,152,0,466641506
587357,333128,29364,151,0,469674881
583923,336461,29465,151,0,472721105
580489,339752,29608,151,0,475768371
577498,342829,29524,149,0,478809497
573959,345981,29882,178,0,481863028
570796,349100,29931,173,0,484915079
567196,352575,30078,151,0,487947814
564047,355886,29924,143,0,490989851
560436,359451,29969,144,0,494031027
557176,362625,30029,170,0,497082244
553593,366294,29936,177,0,500126880
550310,369428,30113,149,0,503161349
547154,372622,30046,178,0,506216680
543598,376265,30006,131,0,509258379
540044,379698,30112,146,0,512302458
536553,383035,30262,150,0,515347248
533345,386461,30056,138,0,518385609
529564,389935,30350,151,0,521420656
525816,393823,30224,137,0,524459490
522430,397256,30166,148,0,527512512
518866,400919,30080,135,0,530560016
515101,404463,30334,102,0,533609916
511794,407762,30341,103,0,536658358
508159,411370,30330,141,0,539705249
504885,415043,29924,148,0,542758577
501386,418213,30231,170,0,545806169
498301,421227,30312,160,0,548858923
494615,424837,30402,146,0,551909157
491064,428541,30231,164,0,554962263
487468,431974,30385,173,0,558017424
484124,435097,30629,150,0,561059217
480993,438365,30486,156,0,564095564
477459,442005,30371,165,0,567133454
474363,445271,30200,166,0,570164948
470816,448820,30191,173,0,573211067
467675,452030,30114,181,0,576251648
464531,455387,29893,189,0,579289043
461112,458733,29960,195,0,582328755
457659,461910,30251,180,0,585370828
454601,464939,30290,170,0,588406374
451130,468406,30281,183,0,591462263
448069,471465,30272,194,0,594504778
445131,474397,30267,205,0,597547765
441838,477838,30173,151,0,600601188
