recipients,donors,transconjugants,segregadas,adaptations_number,cycle
949096,706,198,0,0,6329350
949012,682,306,0,0,9425846
948911,689,400,0,0,12434668
948817,707,476,0,0,15426857
948722,721,557,0,0,18416243
948653,728,619,0,0,21404261
948594,712,694,0,0,24392530
948536,708,755,1,0,27394225
948473,718,809,0,0,30391900
948454,695,851,0,0,33386089
948413,675,912,0,0,36399817
948371,670,959,0,0,39389624
948272,665,1063,0,0,42384070
948235,663,1101,1,0,45381849
948246,662,1091,1,0,48379752
948232,667,1100,1,0,51375792
948197,682,1121,0,0,54362900
948204,684,1109,3,0,57366135
948151,673,1175,1,0,60362785
948132,685,1183,0,0,63347898
948105,698,1196,1,0,66344139
948070,751,1175,4,0,69339399
948026,753,1218,3,0,72340329
948032,812,1150,6,0,75334570
948010,798,1187,5,0,78331619
947946,820,1232,2,0,81322414
948022,783,1192,3,0,84327716
948013,784,1196,7,0,87306984
947949,793,1255,3,0,90309882
947911,845,1244,0,0,93308350
947876,818,1306,0,0,96303180
947852,868,1277,3,0,99303430
947798,895,1305,2,0,102300666
947740,949,1310,1,0,105295877
947731,1001,1264,4,0,108290589
947685,1040,1272,3,0,111290290
947579,1087,1331,3,0,114281713
947512,1111,1372,5,0,117285006
947465,1133,1395,7,0,120288991
947495,1209,1288,8,0,123289283
947443,1205,1343,9,0,126282823
947405,1202,1384,9,0,129277474
947391,1169,1419,21,0,132267939
947363,1162,1459,16,0,135257414
947356,1173,1459,12,0,138263158
947394,1137,1457,12,0,141263421
947372,1166,1452,10,0,144258512
947388,1197,1407,8,0,147250402
947350,1200,1437,13,0,150256776
947321,1223,1446,10,0,153242962
947287,1278,1428,7,0,156246536
947249,1295,1453,3,0,159235230
947196,1310,1488,6,0,162232975
947170,1341,1488,1,0,165236073
947131,1294,1573,2,0,168231451
947071,1312,1608,9,0,171237380
947061,1286,1638,15,0,174232794
947062,1321,1608,9,0,177231685
947038,1368,1586,8,0,180223133
947005,1359,1629,7,0,183223479
946995,1389,1610,6,0,186218923
946900,1400,1688,12,0,189222662
946872,1375,1738,15,0,192229575
946871,1379,1742,8,0,195232717
946851,1416,1729,4,0,198222395
946824,1431,1733,12,0,201207958
946825,1447,1714,14,0,204205364
946795,1481,1714,10,0,207203423
946779,1500,1704,17,0,210208525
946740,1527,1715,18,0,213212308
