recipients,donors,transconjugants,segregadas,adaptations_number,cycle
479301,466831,1013,2855,0,6285827
479015,466142,1516,3327,0,9379361
478340,465987,1967,3706,0,12370016
477894,465665,2410,4031,0,15369167
476937,466178,2700,4185,0,18374746
476105,466414,3004,4477,0,21387251
475112,467020,3186,4682,0,24390750
474152,467598,3420,4830,0,27382581
473646,467805,3612,4937,0,30378374
473123,468055,3592,5230,0,33373378
471690,469060,3674,5576,0,36382607
470607,469810,3906,5677,0,39397329
469963,470353,3845,5839,0,42396780
468864,470986,3990,6160,0,45403895
467788,471774,4142,6296,0,48404841
466632,472786,4174,6408,0,51413650
465257,473968,4119,6656,0,54420227
464455,474403,4202,6940,0,57430808
463251,475480,4142,7127,0,60428259
462490,475995,4163,7352,0,63431509
461667,476548,4262,7523,0,66420255
460470,477231,4367,7932,0,69423277
460005,477433,4342,8220,0,72412902
458791,478428,4306,8475,0,75413029
458186,478931,4284,8599,0,78418811
457875,479200,4278,8647,0,81432278
456360,480321,4452,8867,0,84446167
455466,481063,4444,9027,0,87443520
454766,481648,4450,9136,0,90450373
454425,481621,4494,9460,0,93452476
453646,482051,4490,9813,0,96456320
452902,482432,4646,10020,0,99454418
452607,482589,4586,10218,0,102465703
451191,483975,4662,10172,0,105479086
450504,484573,4643,10280,0,108492657
449626,485285,4572,10517,0,111501949
448799,486068,4576,10557,0,114507538
448557,485976,4547,10920,0,117506410
447162,487030,4648,11160,0,120522956
446591,487272,4766,11371,0,123525173
445102,488726,4735,11437,0,126532674
444144,489416,4749,11691,0,129550914
442376,490911,4661,12052,0,132561640
441914,491066,4602,12418,0,135574923
440989,491976,4529,12506,0,138577566
440016,492491,4753,12740,0,141586133
438859,493378,4812,12951,0,144583903
437892,494043,4724,13341,0,147581452
437153,494737,4750,13360,0,150577910
435494,495999,4720,13787,0,153589616
434773,496498,4746,13983,0,156597398
434155,496756,4774,14315,0,159605236
433633,497342,4669,14356,0,162600844
432332,498714,4608,14346,0,165609984
431294,499641,4572,14493,0,168614261
430997,499739,4543,14721,0,171619753
429125,501410,4636,14829,0,174624287
