recipients,donors,transconjugants,segregadas,adaptations_number,cycle
948947,895,157,1,0,6332287
948839,903,258,0,0,9423004
948733,955,312,0,0,12415898
948592,1003,405,0,0,15401047
948513,1062,425,0,0,18397689
948420,1122,457,1,0,21390068
948386,1153,461,0,0,24394780
948274,1263,463,0,0,27397496
948154,1342,504,0,0,30391724
948051,1366,583,0,0,33382045
948003,1447,550,0,0,36374499
947909,1564,526,1,0,39371108
947802,1667,531,0,0,42360967
947676,1777,546,1,0,45358323
947547,1874,579,0,0,48350050
947399,1994,606,1,0,51345385
947283,2081,636,0,0,54332557
947157,2183,659,1,0,57338348
947035,2281,683,1,0,60330468
946876,2430,694,0,0,63323236
946712,2593,695,0,0,66316077
946619,2649,731,1,0,69314378
946429,2814,757,0,0,72322251
946265,2958,776,1,0,75319370
946113,3054,832,1,0,78297232
945929,3201,867,3,0,81289942
945783,3344,872,1,0,84285814
945524,3567,908,1,0,87281282
945368,3723,909,0,0,90283398
945198,3902,897,3,0,93293273
945001,4085,913,1,0,96293016
944871,4194,932,3,0,99296478
944722,4311,965,2,0,102293800
944558,4450,992,0,0,105294675
944373,4646,981,0,0,108289716
944204,4770,1024,2,0,111291191
943980,4995,1024,1,0,114299486
943792,5157,1049,2,0,117299221
943637,5341,1021,1,0,120300058
943499,5450,1050,1,0,123299441
943260,5637,1102,1,0,126300599
942928,5918,1151,3,0,129311027
942743,6101,1152,4,0,132299778
942558,6342,1100,0,0,135311855
942309,6558,1131,2,0,138314429
942029,6843,1127,1,0,141306983
941731,7138,1130,1,0,144301436
941473,7347,1178,2,0,147287619
941300,7505,1186,9,0,150283747
940975,7784,1233,8,0,153285286
940737,8033,1224,6,0,156279935
940478,8264,1251,7,0,159276559
940235,8514,1238,13,0,162271882
939854,8845,1296,5,0,165269969
939708,8955,1334,3,0,168269828
939398,9234,1368,0,0,171270127
939131,9475,1390,4,0,174263821
938859,9725,1408,8,0,177264943
938464,10017,1510,9,0,180270692
938065,10380,1550,5,0,183267279
937801,10662,1528,9,0,186269745
937475,10977,1545,3,0,189270113
937097,11332,1565,6,0,192263708
936786,11638,1571,5,0,195260141
936541,11942,1514,3,0,198253913
936221,12206,1570,3,0,201251645
935894,12434,1670,2,0,204233999
935513,12795,1689,3,0,207245760
935165,13104,1728,3,0,210252683
934920,13351,1723,6,0,213259280
934462,13741,1790,7,0,216272848
934162,14038,1795,5,0,219280055
933788,14430,1774,8,0,222274689
933580,14636,1779,5,0,225278882
933199,15042,1755,4,0,228277031
932876,15383,1739,2,0,231277401
932497,15675,1827,1,0,234265773
931942,16195,1857,6,0,237268127
931705,16430,1861,4,0,240276069
931308,16808,1883,1,0,243266716
930941,17184,1869,6,0,246258138
930433,17592,1970,5,0,249260696
930144,17888,1965,3,0,252260481
929755,18230,2012,3,0,255256043
929353,18538,2101,8,0,258265592
929102,18820,2065,13,0,261255637
928698,19198,2089,15,0,264265750
928245,19581,2161,13,0,267260981
927819,20050,2121,10,0,270253502
927435,20444,2111,10,0,273256783
927037,20842,2110,11,0,276252728
926625,21265,2107,3,0,279254146
926118,21736,2138,8,0,282250721
925669,22141,2186,4,0,285260205
925208,22523,2266,3,0,288267934
924723,22904,2372,1,0,291263113
924308,23357,2330,5,0,294256926
923930,23718,2348,4,0,297252089
923534,24185,2277,4,0,300250563
923068,24691,2236,5,0,303250045
922570,25141,2285,4,0,306244258
922147,25586,2264,3,0,309227022
921775,25960,2259,6,0,312228696
921262,26402,2329,7,0,315229347
920824,26828,2338,10,0,318216720
920260,27244,2490,6,0,321205657
919724,27745,2523,8,0,324218777
919216,28220,2557,7,0,327220760
918757,28719,2515,9,0,330221120
918272,29134,2587,7,0,333223399
917710,29653,2629,8,0,336235074
917217,30152,2623,8,0,339239620
916616,30685,2695,4,0,342241730
916070,31257,2669,4,0,345239651
915544,31765,2690,1,0,348239395
915069,32191,2729,11,0,351235398
914494,32825,2673,8,0,354244829
913946,33341,2710,3,0,357237386
913540,33738,2711,11,0,360247701
913013,34237,2742,8,0,363249482
912423,34856,2716,5,0,366250633
911961,35337,2695,7,0,369250034
911538,35866,2589,7,0,372249512
910913,36399,2680,8,0,375249477
910391,36855,2747,7,0,378242238
909889,37356,2742,13,0,381236210
909262,37981,2747,10,0,384246208
908700,38520,2771,9,0,387241130
908126,39025,2837,12,0,390244530
907484,39609,2898,9,0,393245087
906990,40075,2923,12,0,396242239
906383,40664,2933,20,0,399249981
905763,41172,3052,13,0,402251004
905193,41690,3101,16,0,405244374
904670,42188,3126,16,0,408242402
904244,42654,3083,19,0,411246764
903618,43332,3030,20,0,414253154
903002,43849,3130,19,0,417244641
902278,44526,3181,15,0,420246377
901734,45030,3220,16,0,423257669
901112,45650,3230,8,0,426269518
900500,46335,3154,11,0,429280284
899986,46789,3217,8,0,432294558
899341,47474,3180,5,0,435299227
898716,48158,3118,8,0,438310691
898042,48656,3295,7,0,441311490
897563,49184,3245,8,0,444306079
896809,49916,3264,11,0,447300196
896244,50486,3257,13,0,450300756
895504,51133,3341,22,0,453322723
894935,51661,3389,15,0,456308759
894406,52248,3340,6,0,459306883
893872,52839,3270,19,0,462314728
893236,53489,3258,17,0,465312970
892507,54176,3297,20,0,468320628
891871,54710,3390,29,0,471333235
891156,55436,3378,30,0,474336040
890445,56123,3411,21,0,477339080
889828,56735,3405,32,0,480337227
889226,57312,3426,36,0,483340164
888461,58085,3415,39,0,486346392
887898,58614,3452,36,0,489352951
887097,59397,3475,31,0,492346918
886424,60053,3495,28,0,495360122
885719,60778,3470,33,0,498376292
885101,61410,3455,34,0,501374291
884342,62107,3521,30,0,504380237
883832,62596,3545,27,0,507391464
883096,63341,3523,40,0,510394050
882417,63960,3592,31,0,513395643
881655,64674,3629,42,0,516399123
880911,65457,3594,38,0,519400373
880209,66191,3556,44,0,522406133
879629,66790,3547,34,0,525406938
878984,67433,3556,27,0,528417133
878063,68251,3668,18,0,531431061
877486,68790,3704,20,0,534446776
876712,69492,3781,15,0,537446955
875908,70279,3801,12,0,540453746
875138,71013,3832,17,0,543462845
874422,71675,3888,15,0,546463138
873883,72344,3751,22,0,549464228
873098,73133,3746,23,0,552472004
872431,73720,3825,24,0,555477650
871564,74562,3842,32,0,558482183
870855,75296,3816,33,0,561479219
870310,75827,3836,27,0,564488933
869614,76497,3865,24,0,567488012
868962,77203,3810,25,0,570490891
868380,77831,3765,24,0,573508915
867515,78677,3786,22,0,576513068
866886,79289,3791,34,0,579530420
865984,80111,3876,29,0,582559743
865307,80821,3845,27,0,585574039
864564,81551,3858,27,0,588580410
863777,82306,3890,27,0,591587420
862738,83288,3953,21,0,594603971
862068,83875,4032,25,0,597610156
861267,84575,4141,17,0,600615309
860377,85498,4106,19,0,603617727
859621,86318,4047,14,0,606619513
858779,87048,4161,12,0,609628301
857956,87856,4172,16,0,612627324
857099,88766,4123,12,0,615637780
856384,89422,4172,22,0,618642642
855617,90260,4104,19,0,621651420
854780,90953,4247,20,0,624659194
854045,91603,4328,24,0,627675735
853273,92372,4326,29,0,630685848
852368,93368,4241,23,0,633681151
851524,94152,4293,31,0,636677466
850804,94855,4320,21,0,639678485
849954,95683,4347,16,0,642683034
849301,96382,4292,25,0,645691554
848349,97386,4246,19,0,648692337
847552,98182,4252,14,0,651702183
846872,98914,4188,26,0,654711817
846071,99639,4258,32,0,657715275
845272,100294,4412,22,0,660725625
844332,101218,4424,26,0,663729851
843563,101989,4410,38,0,666741299
842816,102645,4521,18,0,669741927
841853,103658,4471,18,0,672746113
840975,104588,4409,28,0,675746715
840015,105586,4375,24,0,678760447
839081,106453,4434,32,0,681765703
838178,107200,4598,24,0,684776919
837242,108223,4508,27,0,687784307
836316,109128,4533,23,0,690781593
835600,109906,4463,31,0,693791666
834779,110638,4558,25,0,696808726
833905,111529,4544,22,0,699811641
832891,112490,4577,42,0,702820260
832060,113187,4716,37,0,705813446
831159,114139,4672,30,0,708825037
830355,114917,4710,18,0,711836655
829514,115752,4704,30,0,714839323
828544,116716,4712,28,0,717850981
827596,117645,4720,39,0,720858376
826750,118487,4737,26,0,723854780
825870,119443,4659,28,0,726857754
824885,120415,4662,38,0,729876147
823880,121317,4757,46,0,732879905
822958,122162,4835,45,0,735879937
821870,123332,4774,24,0,738884044
820972,124092,4897,39,0,741892941
820108,125104,4755,33,0,744886901
819210,125901,4856,33,0,747887119
818382,126671,4913,34,0,750904830
817599,127494,4861,46,0,753920884
816698,128503,4765,34,0,756934026
815496,129618,4864,22,0,759938916
814605,130469,4891,35,0,762956794
813761,131328,4870,41,0,765964886
812762,132342,4863,33,0,768973939
811869,133170,4921,40,0,771987129
810815,134084,5079,22,0,774994725
809795,135052,5122,31,0,778000639
808873,136039,5055,33,0,781001485
807873,136907,5180,40,0,784017568
806838,137994,5132,36,0,787026832
805957,138874,5128,41,0,790023231
804882,140095,4995,28,0,793034168
803813,141113,5050,24,0,796030795
802924,141973,5054,49,0,799036797
801873,142998,5090,39,0,802033371
800817,143910,5240,33,0,805046018
799998,144669,5294,39,0,808055289
799134,145552,5274,40,0,811065130
798094,146590,5283,33,0,814069949
797294,147337,5327,42,0,817075103
796164,148477,5327,32,0,820079170
795394,149227,5338,41,0,823072522
794357,150248,5357,38,0,826079807
793357,151267,5333,43,0,829089193
792349,152298,5315,38,0,832088641
791513,153210,5235,42,0,835102912
790585,154152,5223,40,0,838104626
789625,155110,5220,45,0,841128648
788635,156036,5287,42,0,844120443
787358,157205,5392,45,0,847129155
786402,158175,5390,33,0,850147415
785456,159082,5435,27,0,853165236
784469,160126,5373,32,0,856167172
783302,161232,5411,55,0,859175348
782111,162285,5567,37,0,862178739
781187,163270,5495,48,0,865187620
780396,164033,5539,32,0,868190186
779047,165281,5627,45,0,871194054
778191,166261,5519,29,0,874200555
777203,167132,5628,37,0,877213395
776279,168248,5441,32,0,880218901
775062,169560,5341,37,0,883219895
773862,170648,5456,34,0,886237594
772955,171596,5411,38,0,889248533
772015,172494,5450,41,0,892266422
771078,173363,5516,43,0,895275514
769924,174443,5584,49,0,898275602
768843,175513,5613,31,0,901296300
767576,176634,5748,42,0,904304358
766447,177670,5837,46,0,907309254
765380,178732,5855,33,0,910323444
764439,179757,5767,37,0,913334501
763479,180834,5636,51,0,916331486
762254,182109,5598,39,0,919334938
761225,182967,5755,53,0,922345086
760106,184030,5818,46,0,925337808
759002,185086,5865,47,0,928356392
757833,186263,5858,46,0,931361361
756587,187536,5843,34,0,934365199
755658,188411,5880,51,0,937373509
754598,189528,5829,45,0,940370549
753535,190645,5791,29,0,943378803
752411,191704,5832,53,0,946390323
751262,192885,5805,48,0,949397867
750063,194145,5746,46,0,952402743
748875,195242,5844,39,0,955421792
747809,196315,5830,46,0,958438553
746627,197455,5865,53,0,961459955
745844,198221,5878,57,0,964466191
744776,199380,5801,43,0,967481712
743575,200577,5800,48,0,970498135
742494,201731,5726,49,0,973505112
741512,202683,5762,43,0,976510369
740380,203834,5735,51,0,979535679
739224,204760,5966,50,0,982545923
738237,205806,5914,43,0,985555045
737145,206801,6011,43,0,988560012
735835,208083,6035,47,0,991569398
734752,209112,6093,43,0,994600426
733701,210199,6053,47,0,997617704
732567,211517,5877,39,0,1000639124
731331,212703,5915,51,0,1003646043
730320,213778,5854,48,0,1006668417
729195,214856,5902,47,0,1009676490
728142,215900,5913,45,0,1012691951
727165,216861,5934,40,0,1015709805
725852,218105,5996,47,0,1018721980
724684,219364,5908,44,0,1021735251
723790,220135,6024,51,0,1024748367
722591,221309,6055,45,0,1027764578
721588,222246,6110,56,0,1030781511
720415,223539,6001,45,0,1033789787
719200,224658,6089,53,0,1036807877
718049,225717,6165,69,0,1039815812
716794,227019,6127,60,0,1042821061
715962,228005,5984,49,0,1045831395
714726,229190,6027,57,0,1048852445
713682,230204,6049,65,0,1051856881
712529,231443,5966,62,0,1054873067
711496,232414,6034,56,0,1057895899
710140,233806,5987,67,0,1060902688
709105,234817,6001,77,0,1063913224
