recipients,donors,transconjugants,segregadas,adaptations_number,cycle
939340,8716,1944,0,0,6336638
938101,8906,2992,1,0,9430308
937131,9107,3758,4,0,12434550
936445,9159,4391,5,0,15448636
935549,9475,4974,2,0,18460154
934675,9848,5475,2,0,21470836
934077,10121,5790,12,0,24477633
933290,10544,6156,10,0,27495644
932785,10771,6431,13,0,30502567
932152,11153,6688,7,0,33497762
931584,11541,6869,6,0,36515443
930971,11850,7170,9,0,39527014
930410,12225,7352,13,0,42533475
929699,12748,7540,13,0,45535311
928935,13146,7901,18,0,48539080
928429,13525,8030,16,0,51563631
927741,14041,8200,18,0,54583968
926956,14701,8334,9,0,57580838
926360,15107,8509,24,0,60605815
925656,15659,8649,36,0,63629394
925062,16215,8704,19,0,66652302
924382,16659,8920,39,0,69665227
923807,17109,9058,26,0,72685070
923136,17657,9180,27,0,75712077
922305,18347,9313,35,0,78735609
921387,19082,9502,29,0,81750638
920467,19612,9891,30,0,84765576
919885,20052,10033,30,0,87774185
919122,20686,10162,30,0,90779905
918353,21241,10371,35,0,93810401
917619,21845,10489,47,0,96826900
916834,22508,10607,51,0,99844318
915994,23397,10570,39,0,102875733
915206,23989,10772,33,0,105892732
914288,24767,10916,29,0,108913747
913390,25436,11139,35,0,111944887
912381,26199,11375,45,0,114968420
911512,26980,11465,43,0,118005221
910501,27823,11630,46,0,121028939
909565,28717,11675,43,0,124051187
908680,29350,11921,49,0,127081538
907764,30110,12094,32,0,130105405
906769,30766,12445,20,0,133142231
905685,31696,12600,19,0,136176914
904805,32463,12724,8,0,139206994
903706,33413,12871,10,0,142243139
902694,34176,13122,8,0,145268861
901451,35225,13306,18,0,148298825
900519,36030,13435,16,0,151324988
899456,36889,13632,23,0,154352144
898354,37724,13901,21,0,157388780
897165,38620,14188,27,0,160418967
895961,39602,14406,31,0,163448783
894824,40797,14338,41,0,166477587
893757,41777,14418,48,0,169511856
892339,42776,14823,62,0,172548142
891304,43696,14952,48,0,175583585
889952,44870,15120,58,0,178627598
888696,45832,15406,66,0,181670238
887488,46943,15502,67,0,184709701
886244,48195,15495,66,0,187761907
884847,49318,15768,67,0,190812297
883405,50557,15976,62,0,193857484
882170,51571,16208,51,0,196914027
