recipients,donors,transconjugants,segregadas,adaptations_number,cycle
940954,6701,2344,1,0,6336513
940122,6541,3326,11,0,9434692
939419,6489,4086,6,0,12434758
938695,6403,4899,3,0,15443642
938115,6414,5463,8,0,18448422
937516,6456,6026,2,0,21450095
936930,6527,6537,6,0,24455304
936583,6558,6845,14,0,27441179
936188,6668,7107,37,0,30443442
935810,6782,7377,31,0,33450913
935472,6797,7691,40,0,36445130
935067,6881,8011,41,0,39455653
934625,6904,8421,50,0,42460232
934300,6972,8671,57,0,45460759
934056,7054,8826,64,0,48453691
933794,7150,8984,72,0,51461096
933469,7317,9152,62,0,54467689
932874,7583,9469,74,0,57483036
932482,7704,9731,83,0,60485671
932111,7745,10048,96,0,63487464
931764,7869,10276,91,0,66494801
931388,8057,10470,85,0,69503440
930980,8185,10734,101,0,72510617
930699,8201,10996,104,0,75515583
930307,8184,11411,98,0,78522619
929923,8326,11659,92,0,81531093
929641,8366,11899,94,0,84548037
929306,8613,11980,101,0,87547940
929119,8717,12065,99,0,90556918
928615,8992,12294,99,0,93562308
928518,8983,12375,124,0,96559827
928340,9224,12299,137,0,99563931
928165,9206,12465,164,0,102575083
927912,9252,12679,157,0,105589352
927668,9363,12824,145,0,108601565
927500,9536,12807,157,0,111621181
927251,9722,12848,179,0,114632767
926939,9761,13127,173,0,117641523
926666,10039,13096,199,0,120637425
926421,10028,13337,214,0,123642457
926093,10242,13438,227,0,126657845
925684,10367,13698,251,0,129661449
925410,10452,13858,280,0,132665694
925289,10636,13784,291,0,135676408
924971,10748,13972,309,0,138695087
924652,10917,14134,297,0,141709744
924393,11095,14232,280,0,144727858
924186,11239,14306,269,0,147736412
923967,11468,14289,276,0,150762413
923586,11678,14454,282,0,153774406
923117,11806,14818,259,0,156775149
923007,11816,14929,248,0,159793213
922655,12075,14991,279,0,162811440
922155,12309,15255,281,0,165839056
921891,12571,15236,302,0,168848091
921568,12757,15382,293,0,171851108
921419,12854,15441,286,0,174866470
921235,13035,15465,265,0,177873268
920907,13233,15605,255,0,180884899
920602,13491,15610,297,0,183895680
920096,13704,15887,313,0,186910314
919751,14011,15914,324,0,189923189
919415,14158,16104,323,0,192927938
919154,14309,16213,324,0,195947383
918980,14531,16181,308,0,198956490
918748,14703,16257,292,0,201977684
918457,14750,16469,324,0,204998220
918187,14841,16649,323,0,207999077
917903,15032,16789,276,0,211025438
917534,15440,16767,259,0,214032289
917183,15472,17088,257,0,217031534
917093,15591,17081,235,0,220054763
916673,15778,17328,221,0,223054841
916400,15904,17463,233,0,226083474
916101,16099,17534,266,0,229096190
915724,16443,17567,266,0,232101413
915708,16559,17459,274,0,235120047
915382,17030,17332,256,0,238128890
914931,17348,17466,255,0,241153622
914537,17620,17572,271,0,244175191
914074,17930,17726,270,0,247196248
913734,18160,17847,259,0,250201707
913263,18450,18032,255,0,253215711
912859,18546,18357,238,0,256233766
912400,18873,18485,242,0,259246377
912017,19027,18716,240,0,262262660
911606,19177,18954,263,0,265275400
911160,19538,19025,277,0,268287272
910824,19665,19220,291,0,271285460
910408,20115,19203,274,0,274297003
910005,20332,19379,284,0,277322262
909479,20718,19539,264,0,280364217
909023,20957,19732,288,0,283366206
908427,21169,20137,267,0,286375621
908102,21523,20124,251,0,289398324
907538,21755,20461,246,0,292416933
907296,21831,20645,228,0,295428744
906521,22223,20999,257,0,298443989
906156,22524,21068,252,0,301455262
905739,22857,21121,283,0,304474738
905172,23019,21529,280,0,307496966
904618,23322,21761,299,0,310506868
904191,23636,21863,310,0,313529533
903858,24065,21769,308,0,316560241
903644,24126,21916,314,0,319581312
903409,24180,22117,294,0,322596710
902973,24448,22326,253,0,325616728
902425,24690,22646,239,0,328631576
902114,25100,22504,282,0,331660197
901624,25405,22663,308,0,334682053
